;Scopy version,f4beeb1
;Exported on,samedi mai 18/05/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
245,-0.03755,0.300667,3.47437
246,-0.03754,0.300667,3.47437
247,-0.03753,0.300667,3.47437
248,-0.03752,0.300667,3.44097
249,-0.03751,0.300667,3.44097
250,-0.0375,0.300667,3.45767
251,-0.03749,0.300667,3.42426
252,-0.03748,0.300667,3.42426
253,-0.03747,0.300667,3.42426
254,-0.03746,0.300667,3.42426
255,-0.03745,0.300667,3.42426
256,-0.03744,0.300667,3.39086
257,-0.03743,0.300667,3.40756
258,-0.03742,0.300667,3.37415
259,-0.03741,0.300667,3.37415
260,-0.0374,0.300667,3.39086
261,-0.03739,0.300667,3.35745
262,-0.03738,0.300667,3.35745
263,-0.03737,0.300667,3.35745
264,-0.03736,0.300667,3.35745
265,-0.03735,0.300667,3.34074
266,-0.03734,0.300667,3.35745
267,-0.03733,0.300667,3.32404
268,-0.03732,0.300667,3.32404
269,-0.03731,0.300667,3.32404
270,-0.0373,0.300667,3.32404
271,-0.03729,0.300667,3.30734
272,-0.03728,0.300667,3.30734
273,-0.03727,0.300667,3.29063
274,-0.03726,0.300667,3.29063
275,-0.03725,0.300667,3.27393
276,-0.03724,0.300667,3.29063
277,-0.03723,0.300667,3.24052
278,-0.03722,0.300667,3.24052
279,-0.03721,0.300667,3.24052
280,-0.0372,0.300667,3.24052
281,-0.03719,0.300667,3.22382
282,-0.03718,0.300667,3.24052
283,-0.03717,0.300667,3.20711
284,-0.03716,0.300667,3.20711
285,-0.03715,0.300667,3.22382
286,-0.03714,0.300667,3.19041
287,-0.03713,0.300667,3.19041
288,-0.03712,0.300667,3.20711
289,-0.03711,0.300667,3.17371
290,-0.0371,0.300667,3.17371
291,-0.03709,0.300667,3.19041
292,-0.03708,0.300667,3.157
293,-0.03707,0.300667,3.157
294,-0.03706,0.300667,3.157
295,-0.03705,0.300667,3.1403
296,-0.03704,0.300667,3.1403
297,-0.03703,0.300667,3.1403
298,-0.03702,0.300667,3.1236
299,-0.03701,0.300667,3.1236
300,-0.037,0.300667,3.1403
301,-0.03699,0.300667,3.10689
302,-0.03698,0.300667,3.10689
303,-0.03697,0.300667,3.10689
304,-0.03696,0.300667,3.10689
305,-0.03695,0.300667,3.09019
306,-0.03694,0.300667,3.09019
307,-0.03693,0.300667,3.09019
308,-0.03692,0.300667,3.07348
309,-0.03691,0.300667,3.09019
310,-0.0369,0.300667,3.05678
311,-0.03689,0.300667,3.05678
312,-0.03688,0.300667,3.07348
313,-0.03687,0.300667,3.04008
314,-0.03686,0.300667,3.04008
315,-0.03685,0.300667,3.04008
316,-0.03684,0.300667,3.00667
317,-0.03683,0.300667,3.04008
318,-0.03682,0.300667,2.98997
319,-0.03681,0.300667,2.98997
320,-0.0368,0.300667,3.00667
321,-0.03679,0.300667,2.97326
322,-0.03678,0.300667,2.97326
323,-0.03677,0.300667,2.97326
324,-0.03676,0.300667,2.95656
325,-0.03675,0.300667,2.97326
326,-0.03674,0.300667,2.93986
327,-0.03673,0.300667,2.93986
328,-0.03672,0.300667,2.93986
329,-0.03671,0.300667,2.93986
330,-0.0367,0.300667,2.92315
331,-0.03669,0.300667,2.92315
332,-0.03668,0.300667,2.93986
333,-0.03667,0.300667,2.90645
334,-0.03666,0.300667,2.90645
335,-0.03665,0.300667,2.90645
336,-0.03664,0.300667,2.90645
337,-0.03663,0.300667,2.88974
338,-0.03662,0.300667,2.90645
339,-0.03661,0.300667,2.87304
340,-0.0366,0.300667,2.87304
341,-0.03659,0.300667,2.87304
342,-0.03658,0.300667,2.87304
343,-0.03657,0.300667,2.85634
344,-0.03656,0.300667,2.85634
345,-0.03655,0.300667,2.85634
346,-0.03654,0.300667,2.85634
347,-0.03653,0.300667,2.83963
348,-0.03652,0.300667,2.85634
349,-0.03651,0.300667,2.82293
350,-0.0365,0.300667,2.82293
351,-0.03649,0.300667,2.83963
352,-0.03648,0.300667,2.80623
353,-0.03647,0.300667,2.80623
354,-0.03646,0.300667,2.80623
355,-0.03645,0.300667,2.77282
356,-0.03644,0.300667,2.77282
357,-0.03643,0.300667,2.77282
358,-0.03642,0.300667,2.77282
359,-0.03641,0.300667,2.75611
360,-0.0364,0.300667,2.75611
361,-0.03639,0.300667,2.75611
362,-0.03638,0.300667,2.75611
363,-0.03637,0.300667,2.73941
364,-0.03636,0.300667,2.73941
365,-0.03635,0.300667,2.75611
366,-0.03634,0.300667,2.72271
367,-0.03633,0.300667,2.72271
368,-0.03632,0.300667,2.72271
369,-0.03631,0.300667,2.706
370,-0.0363,0.300667,2.706
371,-0.03629,0.300667,2.72271
372,-0.03628,0.300667,2.6893
373,-0.03627,0.300667,2.6893
374,-0.03626,0.300667,2.6893
375,-0.03625,0.300667,2.6893
376,-0.03624,0.300667,2.6726
377,-0.03623,0.300667,2.6726
378,-0.03622,0.300667,2.6893
379,-0.03621,0.300667,2.65589
380,-0.0362,0.300667,2.65589
381,-0.03619,0.300667,2.6726
382,-0.03618,0.300667,2.63919
383,-0.03617,0.300667,2.63919
384,-0.03616,0.300667,2.63919
385,-0.03615,0.300667,2.63919
386,-0.03614,0.300667,2.62248
387,-0.03613,0.300667,2.62248
388,-0.03612,0.300667,2.62248
389,-0.03611,0.300667,2.62248
390,-0.0361,0.300667,2.60578
391,-0.03609,0.300667,2.60578
392,-0.03608,0.300667,2.60578
393,-0.03607,0.300667,2.62248
394,-0.03606,0.300667,2.58908
395,-0.03605,0.300667,2.58908
396,-0.03604,0.300667,2.58908
397,-0.03603,0.300667,2.57237
398,-0.03602,0.300667,2.57237
399,-0.03601,0.300667,2.57237
400,-0.036,0.300667,2.53897
401,-0.03599,0.300667,2.53897
402,-0.03598,0.300667,2.53897
403,-0.03597,0.300667,2.52226
404,-0.03596,0.300667,2.52226
405,-0.03595,0.300667,2.53897
406,-0.03594,0.300667,2.50556
407,-0.03593,0.300667,2.50556
408,-0.03592,0.300667,2.52226
409,-0.03591,0.300667,2.48885
410,-0.0359,0.300667,2.48885
411,-0.03589,0.300667,2.48885
412,-0.03588,0.300667,2.48885
413,-0.03587,0.300667,2.47215
414,-0.03586,0.300667,2.47215
415,-0.03585,0.300667,2.47215
416,-0.03584,0.300667,2.47215
417,-0.03583,0.300667,2.45545
418,-0.03582,0.300667,2.45545
419,-0.03581,0.300667,2.45545
420,-0.0358,0.300667,2.47215
421,-0.03579,0.300667,2.43874
422,-0.03578,0.300667,2.43874
423,-0.03577,0.300667,2.43874
424,-0.03576,0.300667,2.45545
425,-0.03575,0.300667,2.42204
426,-0.03574,0.300667,2.42204
427,-0.03573,0.300667,2.43874
428,-0.03572,0.300667,2.40534
429,-0.03571,0.300667,2.40534
430,-0.0357,0.300667,2.40534
431,-0.03569,0.300667,2.42204
