;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
483,-0.02717,-0.0501112
484,-0.02716,-0.0501112
485,-0.02715,-0.0668149
486,-0.02714,-0.0501112
487,-0.02713,-0.0334074
488,-0.02712,-0.0668149
489,-0.02711,-0.0668149
490,-0.0271,-0.0501112
491,-0.02709,-0.0501112
492,-0.02708,-0.0501112
493,-0.02707,-0.0501112
494,-0.02706,-0.0501112
495,-0.02705,-0.0501112
496,-0.02704,-0.0501112
497,-0.02703,-0.0501112
498,-0.02702,-0.0501112
499,-0.02701,-0.0501112
500,-0.027,-0.0501112
501,-0.02699,-0.0501112
502,-0.02698,-0.0501112
503,-0.02697,-0.0501112
504,-0.02696,-0.0501112
505,-0.02695,-0.0501112
506,-0.02694,-0.0501112
507,-0.02693,-0.0501112
508,-0.02692,-0.0501112
509,-0.02691,-0.0501112
510,-0.0269,-0.0501112
511,-0.02689,-0.0501112
512,-0.02688,-0.0501112
513,-0.02687,0
514,-0.02686,-0.0334074
515,-0.02685,0.0167037
516,-0.02684,0.0167037
517,-0.02683,0.0167037
518,-0.02682,0.0167037
519,-0.02681,0.0334074
520,-0.0268,0.0334074
521,-0.02679,0.0334074
522,-0.02678,0.0668149
523,-0.02677,0.0668149
524,-0.02676,0.0668149
525,-0.02675,0.0501112
526,-0.02674,0.0835186
527,-0.02673,0.0835186
528,-0.02672,0.100222
529,-0.02671,-0.26726
530,-0.0267,5.44541
531,-0.02669,9.48771
532,-0.02668,9.40419
533,-0.02667,9.40419
534,-0.02666,9.37079
535,-0.02665,9.32068
536,-0.02664,9.35408
537,-0.02663,9.30397
538,-0.02662,9.28727
539,-0.02661,9.27057
540,-0.0266,9.25386
541,-0.02659,9.25386
542,-0.02658,9.25386
543,-0.02657,9.25386
544,-0.02656,9.25386
545,-0.02655,9.25386
546,-0.02654,9.25386
547,-0.02653,9.25386
548,-0.02652,9.25386
549,-0.02651,9.25386
550,-0.0265,9.25386
551,-0.02649,9.25386
552,-0.02648,9.25386
553,-0.02647,9.25386
554,-0.02646,9.25386
555,-0.02645,9.27057
556,-0.02644,9.27057
557,-0.02643,9.27057
558,-0.02642,9.25386
559,-0.02641,9.25386
560,-0.0264,9.25386
561,-0.02639,9.25386
562,-0.02638,9.25386
563,-0.02637,9.25386
564,-0.02636,9.25386
565,-0.02635,9.25386
566,-0.02634,9.25386
567,-0.02633,9.25386
568,-0.02632,9.25386
569,-0.02631,9.25386
570,-0.0263,9.25386
571,-0.02629,9.25386
572,-0.02628,9.25386
573,-0.02627,9.25386
574,-0.02626,9.25386
575,-0.02625,9.25386
576,-0.02624,9.25386
577,-0.02623,9.25386
578,-0.02622,9.25386
579,-0.02621,9.25386
580,-0.0262,9.25386
581,-0.02619,9.25386
582,-0.02618,9.25386
583,-0.02617,9.27057
584,-0.02616,9.27057
585,-0.02615,9.27057
586,-0.02614,9.27057
587,-0.02613,9.27057
588,-0.02612,9.27057
589,-0.02611,9.25386
590,-0.0261,9.27057
591,-0.02609,9.27057
592,-0.02608,9.27057
593,-0.02607,9.27057
594,-0.02606,9.27057
595,-0.02605,9.28727
596,-0.02604,9.28727
597,-0.02603,9.28727
598,-0.02602,9.28727
599,-0.02601,9.28727
600,-0.026,9.28727
601,-0.02599,9.30397
602,-0.02598,9.30397
603,-0.02597,9.30397
604,-0.02596,9.30397
605,-0.02595,9.28727
606,-0.02594,9.28727
607,-0.02593,9.30397
608,-0.02592,9.30397
609,-0.02591,9.28727
610,-0.0259,9.28727
611,-0.02589,9.30397
612,-0.02588,9.27057
613,-0.02587,9.30397
614,-0.02586,9.28727
615,-0.02585,9.32068
616,-0.02584,9.28727
617,-0.02583,9.28727
618,-0.02582,9.30397
619,-0.02581,9.28727
620,-0.0258,9.28727
621,-0.02579,9.28727
622,-0.02578,9.28727
623,-0.02577,9.28727
624,-0.02576,9.28727
625,-0.02575,9.28727
626,-0.02574,9.28727
627,-0.02573,9.28727
628,-0.02572,9.28727
629,-0.02571,9.28727
630,-0.0257,9.28727
631,-0.02569,9.28727
632,-0.02568,9.28727
633,-0.02567,9.28727
634,-0.02566,9.28727
635,-0.02565,9.28727
636,-0.02564,9.28727
637,-0.02563,9.28727
638,-0.02562,9.28727
639,-0.02561,9.28727
640,-0.0256,9.28727
641,-0.02559,9.28727
642,-0.02558,9.28727
643,-0.02557,9.28727
644,-0.02556,9.28727
645,-0.02555,9.28727
646,-0.02554,9.28727
647,-0.02553,9.28727
648,-0.02552,9.28727
649,-0.02551,9.28727
650,-0.0255,9.28727
651,-0.02549,9.28727
652,-0.02548,9.28727
653,-0.02547,9.28727
654,-0.02546,9.28727
655,-0.02545,9.28727
656,-0.02544,9.28727
657,-0.02543,9.28727
658,-0.02542,9.28727
659,-0.02541,9.28727
660,-0.0254,9.28727
661,-0.02539,9.28727
662,-0.02538,9.28727
663,-0.02537,9.28727
664,-0.02536,9.28727
665,-0.02535,9.28727
666,-0.02534,9.28727
667,-0.02533,9.28727
668,-0.02532,9.28727
669,-0.02531,9.28727
670,-0.0253,9.28727
671,-0.02529,9.28727
672,-0.02528,9.28727
673,-0.02527,9.28727
674,-0.02526,9.28727
675,-0.02525,9.28727
676,-0.02524,9.28727
677,-0.02523,9.28727
678,-0.02522,9.28727
679,-0.02521,9.28727
680,-0.0252,9.28727
681,-0.02519,9.28727
682,-0.02518,9.28727
683,-0.02517,9.28727
684,-0.02516,9.28727
685,-0.02515,9.28727
686,-0.02514,9.28727
687,-0.02513,9.28727
688,-0.02512,9.28727
689,-0.02511,9.28727
690,-0.0251,9.28727
691,-0.02509,9.28727
692,-0.02508,9.28727
693,-0.02507,9.28727
694,-0.02506,9.28727
695,-0.02505,9.28727
696,-0.02504,9.28727
697,-0.02503,9.28727
698,-0.02502,9.28727
699,-0.02501,9.28727
700,-0.025,9.28727
701,-0.02499,9.28727
702,-0.02498,9.28727
703,-0.02497,9.28727
704,-0.02496,9.28727
705,-0.02495,9.28727
706,-0.02494,9.28727
707,-0.02493,9.28727
708,-0.02492,9.28727
709,-0.02491,9.28727
710,-0.0249,9.28727
711,-0.02489,9.28727
712,-0.02488,9.28727
713,-0.02487,9.28727
714,-0.02486,9.28727
715,-0.02485,9.28727
716,-0.02484,9.28727
717,-0.02483,9.28727
718,-0.02482,9.28727
719,-0.02481,9.28727
720,-0.0248,9.28727
721,-0.02479,9.28727
722,-0.02478,9.28727
723,-0.02477,9.28727
724,-0.02476,9.28727
725,-0.02475,9.28727
726,-0.02474,9.28727
727,-0.02473,9.28727
728,-0.02472,9.28727
729,-0.02471,9.28727
730,-0.0247,9.28727
731,-0.02469,9.28727
732,-0.02468,9.28727
733,-0.02467,9.28727
734,-0.02466,9.28727
735,-0.02465,9.28727
736,-0.02464,9.28727
737,-0.02463,9.28727
738,-0.02462,9.28727
739,-0.02461,9.28727
740,-0.0246,9.28727
741,-0.02459,9.28727
742,-0.02458,9.28727
743,-0.02457,9.28727
744,-0.02456,9.28727
745,-0.02455,9.28727
746,-0.02454,9.28727
747,-0.02453,9.28727
748,-0.02452,9.28727
749,-0.02451,9.28727
750,-0.0245,9.28727
751,-0.02449,9.28727
752,-0.02448,9.28727
