;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
238,-0.02962,0.217148
239,-0.02961,0.217148
240,-0.0296,0.217148
241,-0.02959,0.200445
242,-0.02958,0.250556
243,-0.02957,0.200445
244,-0.02956,0.217148
245,-0.02955,0.217148
246,-0.02954,0.217148
247,-0.02953,0.217148
248,-0.02952,0.217148
249,-0.02951,0.217148
250,-0.0295,0.217148
251,-0.02949,0.217148
252,-0.02948,0.200445
253,-0.02947,0.250556
254,-0.02946,0.217148
255,-0.02945,0.217148
256,-0.02944,0.217148
257,-0.02943,0.217148
258,-0.02942,0.250556
259,-0.02941,0.200445
260,-0.0294,0.217148
261,-0.02939,0.217148
262,-0.02938,0.217148
263,-0.02937,0.217148
264,-0.02936,0.217148
265,-0.02935,0.217148
266,-0.02934,0.217148
267,-0.02933,0.217148
268,-0.02932,0.217148
269,-0.02931,0.217148
270,-0.0293,0.217148
271,-0.02929,0.250556
272,-0.02928,0.250556
273,-0.02927,0.250556
274,-0.02926,0.250556
275,-0.02925,0.250556
276,-0.02924,0.250556
277,-0.02923,0.250556
278,-0.02922,0.250556
279,-0.02921,0.250556
280,-0.0292,0.250556
281,-0.02919,0.250556
282,-0.02918,0.250556
283,-0.02917,0.250556
284,-0.02916,0.250556
285,-0.02915,0.250556
286,-0.02914,0.250556
287,-0.02913,0.250556
288,-0.02912,0.250556
289,-0.02911,0.250556
290,-0.0291,0.250556
291,-0.02909,0.250556
292,-0.02908,0.250556
293,-0.02907,0.250556
294,-0.02906,0.250556
295,-0.02905,0.250556
296,-0.02904,0.250556
297,-0.02903,0.250556
298,-0.02902,0.250556
299,-0.02901,0.250556
300,-0.029,0.250556
301,-0.02899,0.250556
302,-0.02898,0.250556
303,-0.02897,0.250556
304,-0.02896,0.250556
305,-0.02895,0.250556
306,-0.02894,0.250556
307,-0.02893,0.250556
308,-0.02892,0.250556
309,-0.02891,0.250556
310,-0.0289,0.250556
311,-0.02889,0.250556
312,-0.02888,0.250556
313,-0.02887,0.250556
314,-0.02886,0.250556
315,-0.02885,0.250556
316,-0.02884,0.250556
317,-0.02883,0.250556
318,-0.02882,0.250556
319,-0.02881,0.250556
320,-0.0288,0.250556
321,-0.02879,0.250556
322,-0.02878,0.250556
323,-0.02877,0.250556
324,-0.02876,0.200445
325,-0.02875,0.250556
326,-0.02874,0.250556
327,-0.02873,0.250556
328,-0.02872,0.250556
329,-0.02871,0.217148
330,-0.0287,0.217148
331,-0.02869,0.217148
332,-0.02868,0.217148
333,-0.02867,0.217148
334,-0.02866,0.217148
335,-0.02865,0.217148
336,-0.02864,0.200445
337,-0.02863,0.217148
338,-0.02862,0.217148
339,-0.02861,0.217148
340,-0.0286,0.217148
341,-0.02859,0.217148
342,-0.02858,0.250556
343,-0.02857,0.250556
344,-0.02856,0.250556
345,-0.02855,0.250556
346,-0.02854,0.250556
347,-0.02853,0.250556
348,-0.02852,0.250556
349,-0.02851,0.250556
350,-0.0285,0.217148
351,-0.02849,0.217148
352,-0.02848,0.217148
353,-0.02847,0.217148
354,-0.02846,0.217148
355,-0.02845,0.250556
356,-0.02844,0.250556
357,-0.02843,0.250556
358,-0.02842,0.250556
359,-0.02841,0.250556
360,-0.0284,0.250556
361,-0.02839,0.250556
362,-0.02838,0.250556
363,-0.02837,0.250556
364,-0.02836,0.250556
365,-0.02835,0.250556
366,-0.02834,0.250556
367,-0.02833,0.250556
368,-0.02832,0.250556
369,-0.02831,0.250556
370,-0.0283,0.217148
371,-0.02829,0.217148
372,-0.02828,0.250556
373,-0.02827,0.250556
374,-0.02826,0.250556
375,-0.02825,0.200445
376,-0.02824,0.250556
377,-0.02823,0.250556
378,-0.02822,0.250556
379,-0.02821,0.250556
380,-0.0282,0.250556
381,-0.02819,0.250556
382,-0.02818,0.250556
383,-0.02817,0.250556
384,-0.02816,0.250556
385,-0.02815,0.250556
386,-0.02814,0.250556
387,-0.02813,0.250556
388,-0.02812,0.250556
389,-0.02811,0.250556
390,-0.0281,0.250556
391,-0.02809,0.250556
392,-0.02808,0.250556
393,-0.02807,0.200445
394,-0.02806,0.217148
395,-0.02805,0.217148
396,-0.02804,0.217148
397,-0.02803,0.250556
398,-0.02802,0.250556
399,-0.02801,0.250556
400,-0.028,0.250556
401,-0.02799,0.250556
402,-0.02798,0.250556
403,-0.02797,0.250556
404,-0.02796,0.250556
405,-0.02795,0.250556
406,-0.02794,0.250556
407,-0.02793,0.250556
408,-0.02792,0.250556
409,-0.02791,0.250556
