;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
379,-0.02821,1.77059,0.768371
380,-0.0282,1.77059,0.768371
381,-0.02819,1.77059,0.751667
382,-0.02818,1.77059,0.751667
383,-0.02817,1.75389,0.751667
384,-0.02816,1.75389,0.751667
385,-0.02815,1.75389,0.768371
386,-0.02814,1.75389,0.768371
387,-0.02813,1.73719,0.768371
388,-0.02812,1.73719,0.768371
389,-0.02811,1.73719,0.734964
390,-0.0281,1.73719,0.734964
391,-0.02809,1.73719,0.768371
392,-0.02808,1.73719,0.734964
393,-0.02807,1.70378,0.751667
394,-0.02806,1.70378,0.768371
395,-0.02805,1.70378,0.751667
396,-0.02804,1.70378,0.751667
397,-0.02803,1.68708,0.751667
398,-0.02802,1.68708,0.751667
399,-0.02801,1.68708,0.751667
400,-0.028,1.68708,0.751667
401,-0.02799,1.68708,0.751667
402,-0.02798,1.68708,0.751667
403,-0.02797,1.68708,0.768371
404,-0.02796,1.68708,0.768371
405,-0.02795,1.68708,0.768371
406,-0.02794,1.67037,0.768371
407,-0.02793,1.67037,0.768371
408,-0.02792,1.67037,0.768371
409,-0.02791,1.67037,0.768371
410,-0.0279,1.67037,0.768371
411,-0.02789,1.65367,0.768371
412,-0.02788,1.65367,0.768371
413,-0.02787,1.65367,0.768371
414,-0.02786,1.63696,0.768371
415,-0.02785,1.63696,0.768371
416,-0.02784,1.63696,0.768371
417,-0.02783,1.63696,0.768371
418,-0.02782,1.62026,0.751667
419,-0.02781,1.62026,0.768371
420,-0.0278,1.62026,0.751667
421,-0.02779,1.62026,0.751667
422,-0.02778,1.62026,0.768371
423,-0.02777,1.62026,0.768371
424,-0.02776,1.62026,0.768371
425,-0.02775,1.62026,0.768371
426,-0.02774,1.60356,0.768371
427,-0.02773,1.60356,0.768371
428,-0.02772,1.60356,0.768371
429,-0.02771,1.60356,0.768371
430,-0.0277,1.60356,0.768371
431,-0.02769,1.58685,0.768371
432,-0.02768,1.58685,0.768371
433,-0.02767,1.58685,0.768371
434,-0.02766,1.58685,0.768371
435,-0.02765,1.57015,0.768371
436,-0.02764,1.57015,0.768371
437,-0.02763,1.57015,0.768371
438,-0.02762,1.57015,0.768371
439,-0.02761,1.57015,0.768371
440,-0.0276,1.55345,0.768371
441,-0.02759,1.55345,0.768371
442,-0.02758,1.55345,0.768371
443,-0.02757,1.55345,0.768371
444,-0.02756,1.55345,0.768371
445,-0.02755,1.55345,0.768371
446,-0.02754,1.55345,0.768371
447,-0.02753,1.53674,0.768371
448,-0.02752,1.53674,0.768371
449,-0.02751,1.53674,0.768371
450,-0.0275,1.53674,0.768371
451,-0.02749,1.53674,0.768371
452,-0.02748,1.53674,0.768371
453,-0.02747,1.52004,0.768371
454,-0.02746,1.52004,0.768371
455,-0.02745,1.52004,0.768371
456,-0.02744,1.52004,0.768371
457,-0.02743,1.52004,0.768371
458,-0.02742,1.52004,0.768371
459,-0.02741,1.50333,0.768371
460,-0.0274,1.50333,0.768371
461,-0.02739,1.50333,0.768371
462,-0.02738,1.50333,0.768371
463,-0.02737,1.50333,0.768371
464,-0.02736,1.48663,0.768371
465,-0.02735,1.48663,0.768371
466,-0.02734,1.48663,0.768371
467,-0.02733,1.48663,0.768371
468,-0.02732,1.48663,0.768371
469,-0.02731,1.43652,0.768371
470,-0.0273,1.48663,0.768371
471,-0.02729,1.45322,0.768371
472,-0.02728,1.45322,0.768371
473,-0.02727,1.45322,0.768371
474,-0.02726,1.45322,0.768371
475,-0.02725,1.45322,0.768371
476,-0.02724,1.43652,0.768371
477,-0.02723,1.43652,0.768371
478,-0.02722,1.43652,0.768371
479,-0.02721,1.43652,0.768371
480,-0.0272,1.43652,0.768371
481,-0.02719,1.43652,0.768371
482,-0.02718,1.41982,0.768371
483,-0.02717,1.41982,0.768371
484,-0.02716,1.41982,0.768371
485,-0.02715,1.41982,0.768371
486,-0.02714,1.41982,0.768371
487,-0.02713,1.41982,0.768371
488,-0.02712,1.41982,0.768371
489,-0.02711,1.40311,0.768371
490,-0.0271,1.40311,0.768371
491,-0.02709,1.40311,0.768371
492,-0.02708,1.40311,0.768371
493,-0.02707,1.40311,0.768371
494,-0.02706,1.40311,0.768371
495,-0.02705,1.40311,0.768371
496,-0.02704,1.38641,0.768371
497,-0.02703,1.38641,0.768371
498,-0.02702,1.38641,0.768371
499,-0.02701,1.38641,0.768371
500,-0.027,1.38641,0.768371
501,-0.02699,1.38641,0.768371
502,-0.02698,1.38641,0.768371
503,-0.02697,1.38641,0.768371
504,-0.02696,1.36971,0.768371
505,-0.02695,1.36971,0.768371
506,-0.02694,1.36971,0.768371
507,-0.02693,1.36971,0.768371
508,-0.02692,1.36971,0.768371
509,-0.02691,1.36971,0.768371
510,-0.0269,1.353,0.768371
511,-0.02689,1.353,0.768371
512,-0.02688,1.353,0.768371
513,-0.02687,1.353,0.768371
514,-0.02686,1.353,0.768371
515,-0.02685,1.353,0.768371
516,-0.02684,1.3363,0.768371
517,-0.02683,1.3363,0.768371
518,-0.02682,1.3363,0.768371
519,-0.02681,1.3363,0.768371
520,-0.0268,1.3363,0.768371
521,-0.02679,1.3363,0.768371
522,-0.02678,1.31959,0.768371
523,-0.02677,1.31959,0.768371
524,-0.02676,1.31959,0.768371
525,-0.02675,1.31959,0.768371
526,-0.02674,1.31959,0.768371
527,-0.02673,1.31959,0.768371
528,-0.02672,1.31959,0.768371
529,-0.02671,1.30289,0.768371
530,-0.0267,1.30289,0.768371
531,-0.02669,1.30289,0.768371
532,-0.02668,1.30289,0.768371
533,-0.02667,1.30289,0.768371
534,-0.02666,1.30289,0.768371
535,-0.02665,1.30289,0.768371
536,-0.02664,1.28619,0.768371
537,-0.02663,1.28619,0.768371
538,-0.02662,1.28619,0.768371
539,-0.02661,1.28619,0.768371
540,-0.0266,1.28619,0.768371
541,-0.02659,1.28619,0.768371
542,-0.02658,1.28619,0.768371
543,-0.02657,1.25278,0.768371
544,-0.02656,1.26948,0.768371
545,-0.02655,1.26948,0.768371
546,-0.02654,1.26948,0.768371
547,-0.02653,1.26948,0.768371
548,-0.02652,1.25278,0.768371
549,-0.02651,1.25278,0.768371
550,-0.0265,1.25278,0.768371
551,-0.02649,1.25278,0.768371
552,-0.02648,1.25278,0.768371
553,-0.02647,1.25278,0.768371
554,-0.02646,1.25278,0.768371
555,-0.02645,1.23608,0.768371
556,-0.02644,1.23608,0.751667
557,-0.02643,1.23608,0.768371
558,-0.02642,1.23608,0.768371
559,-0.02641,1.23608,0.768371
560,-0.0264,1.23608,0.768371
561,-0.02639,1.23608,0.768371
562,-0.02638,1.23608,0.768371
563,-0.02637,1.18596,0.768371
564,-0.02636,1.20267,0.768371
565,-0.02635,1.20267,0.768371
566,-0.02634,1.20267,0.768371
567,-0.02633,1.20267,0.768371
568,-0.02632,1.20267,0.768371
569,-0.02631,1.20267,0.768371
570,-0.0263,1.18596,0.768371
571,-0.02629,1.18596,0.768371
572,-0.02628,1.18596,0.768371
573,-0.02627,1.18596,0.768371
574,-0.02626,1.18596,0.768371
575,-0.02625,1.18596,0.768371
576,-0.02624,1.18596,0.768371
577,-0.02623,1.18596,0.768371
578,-0.02622,1.16926,0.768371
579,-0.02621,1.16926,0.768371
580,-0.0262,1.16926,0.768371
581,-0.02619,1.16926,0.768371
582,-0.02618,1.16926,0.768371
583,-0.02617,1.16926,0.768371
584,-0.02616,1.16926,0.768371
585,-0.02615,1.13585,0.768371
586,-0.02614,1.15256,0.751667
587,-0.02613,1.15256,0.768371
588,-0.02612,1.15256,0.768371
589,-0.02611,1.15256,0.768371
590,-0.0261,1.15256,0.768371
591,-0.02609,1.15256,0.768371
592,-0.02608,1.15256,0.768371
593,-0.02607,1.11915,0.768371
594,-0.02606,1.13585,0.751667
595,-0.02605,1.13585,0.768371
596,-0.02604,1.13585,0.768371
597,-0.02603,1.13585,0.768371
598,-0.02602,1.13585,0.768371
599,-0.02601,1.13585,0.768371
600,-0.026,1.11915,0.768371
601,-0.02599,1.11915,0.768371
602,-0.02598,1.11915,0.768371
603,-0.02597,1.11915,0.768371
604,-0.02596,1.11915,0.768371
605,-0.02595,1.11915,0.768371
606,-0.02594,1.11915,0.768371
607,-0.02593,1.08574,0.768371
608,-0.02592,1.10245,0.768371
609,-0.02591,1.10245,0.768371
610,-0.0259,1.10245,0.768371
611,-0.02589,1.10245,0.768371
612,-0.02588,1.10245,0.768371
613,-0.02587,1.10245,0.768371
614,-0.02586,1.10245,0.768371
615,-0.02585,1.06904,0.768371
616,-0.02584,1.08574,0.768371
617,-0.02583,1.08574,0.768371
618,-0.02582,1.08574,0.768371
619,-0.02581,1.08574,0.768371
620,-0.0258,1.08574,0.768371
621,-0.02579,1.08574,0.768371
622,-0.02578,1.08574,0.768371
