;Scopy version,f4beeb1
;Exported on,samedi mai 18/05/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
340,-0.0126,-13.6135,0.200445
341,-0.01259,-13.6135,0.200445
342,-0.01258,-13.6135,0.200445
343,-0.01257,-13.6135,0.200445
344,-0.01256,-13.6135,0.200445
345,-0.01255,-13.6135,0.200445
346,-0.01254,-13.6135,0.200445
347,-0.01253,-13.6135,0.200445
348,-0.01252,-13.6135,0.200445
349,-0.01251,-13.6135,0.200445
350,-0.0125,-13.6135,0.200445
351,-0.01249,-13.6135,0.200445
352,-0.01248,-13.6135,0.200445
353,-0.01247,-13.6135,0.200445
354,-0.01246,-13.6135,0.200445
355,-0.01245,-13.6135,0.200445
356,-0.01244,-13.6135,0.200445
357,-0.01243,-13.6135,0.200445
358,-0.01242,-13.6135,0.200445
359,-0.01241,-13.6135,0.200445
360,-0.0124,-13.6135,0.233852
361,-0.01239,-13.6135,0.200445
362,-0.01238,-13.6135,0.233852
363,-0.01237,-13.6135,0.183741
364,-0.01236,-13.6135,0.200445
365,-0.01235,-13.6135,0.200445
366,-0.01234,-13.6135,0.200445
367,-0.01233,-13.6135,0.200445
368,-0.01232,-13.6135,0.200445
369,-0.01231,-13.6135,0.200445
370,-0.0123,-13.6135,0.200445
371,-0.01229,-13.6135,0.200445
372,-0.01228,-13.6135,0.200445
373,-0.01227,-13.6135,0.200445
374,-0.01226,-13.6135,0.200445
375,-0.01225,-13.6135,0.200445
376,-0.01224,-13.6135,0.200445
377,-0.01223,-13.6469,0.200445
378,-0.01222,-13.6302,0.200445
379,-0.01221,-13.6135,0.200445
380,-0.0122,-13.6135,0.200445
381,-0.01219,-13.6302,0.200445
382,-0.01218,-13.6469,0.200445
383,-0.01217,-13.6302,0.200445
384,-0.01216,-13.6302,0.200445
385,-0.01215,-13.6302,0.200445
386,-0.01214,-13.6302,0.200445
387,-0.01213,-13.6302,0.200445
388,-0.01212,-13.6302,0.200445
389,-0.01211,-13.6302,0.200445
390,-0.0121,-13.6302,0.200445
391,-0.01209,-13.6302,0.200445
392,-0.01208,-13.6302,0.200445
393,-0.01207,-13.6302,0.200445
394,-0.01206,-13.6302,0.200445
395,-0.01205,-13.6302,0.200445
396,-0.01204,-13.6302,0.200445
397,-0.01203,-13.6302,0.200445
398,-0.01202,-13.6302,0.200445
399,-0.01201,-13.6302,0.200445
400,-0.012,-13.6302,0.200445
401,-0.01199,-13.6302,0.200445
402,-0.01198,-13.6302,0.200445
