time	V(n002)	V(n004)
1.106325121239234e-02	1.346994e+01	3.159833e-01
1.106326956912555e-02	1.346993e+01	3.208604e-01
1.106329048844833e-02	1.346992e+01	4.022240e-01
1.106329966508856e-02	1.346992e+01	6.417469e-01
1.106330633504375e-02	1.346992e+01	1.198466e+00
1.106331121692218e-02	1.346992e+01	2.117218e+00
1.106331570427821e-02	1.346991e+01	3.582513e+00
1.106331997313268e-02	1.346991e+01	5.492300e+00
1.106332485368097e-02	1.346991e+01	7.874377e+00
1.106332987916003e-02	1.346991e+01	9.966667e+00
1.106333580523699e-02	1.346991e+01	1.159737e+01
1.106334243653530e-02	1.346991e+01	1.256561e+01
1.106334717621977e-02	1.346990e+01	1.286756e+01
1.106335342682504e-02	1.346990e+01	1.301587e+01
1.106335921642808e-02	1.346990e+01	1.306898e+01
1.106336898053960e-02	1.346990e+01	1.309343e+01
1.106338024278787e-02	1.346989e+01	1.309759e+01
1.106339726202906e-02	1.346989e+01	1.309136e+01
1.106341673676343e-02	1.346988e+01	1.308250e+01
1.106343570890522e-02	1.346987e+01	1.307553e+01
1.106345495331517e-02	1.346987e+01	1.307100e+01
1.106347556777026e-02	1.346986e+01	1.306844e+01
1.106349606175051e-02	1.346985e+01	1.306741e+01
1.106350650754387e-02	1.346985e+01	1.306732e+01
1.106351549177440e-02	1.346985e+01	1.306743e+01
1.106352543695514e-02	1.346984e+01	1.306761e+01
1.106353573014599e-02	1.346984e+01	1.306783e+01
1.106354688273849e-02	1.346984e+01	1.306805e+01
1.106355738155005e-02	1.346983e+01	1.306824e+01
1.106356989915929e-02	1.346983e+01	1.306839e+01
1.106358318077145e-02	1.346982e+01	1.306848e+01
1.106360515410348e-02	1.346982e+01	1.306846e+01
1.106363574674745e-02	1.346980e+01	1.306824e+01
1.106366677011298e-02	1.346979e+01	1.306787e+01
1.106370058848246e-02	1.346978e+01	1.306742e+01
1.106374027249270e-02	1.346977e+01	1.306690e+01
1.106378539087171e-02	1.346975e+01	1.306634e+01
1.106385875735117e-02	1.346973e+01	1.306547e+01
1.106395667376273e-02	1.346969e+01	1.306432e+01
1.106406737029743e-02	1.346965e+01	1.306301e+01
1.106428876336682e-02	1.346958e+01	1.306038e+01
1.106456655154663e-02	1.346948e+01	1.305709e+01
1.106512212790623e-02	1.346928e+01	1.305052e+01
1.106569940251524e-02	1.346907e+01	1.304370e+01
1.106656283044000e-02	1.346874e+01	1.303352e+01
1.106940998344934e-02	1.346762e+01	1.300009e+01
1.107874090179583e-02	1.346327e+01	1.289182e+01
1.107876524163114e-02	1.346325e+01	1.289154e+01
1.107879438454664e-02	1.346324e+01	1.289121e+01
1.107883221146373e-02	1.346322e+01	1.289077e+01
1.107886237756444e-02	1.346320e+01	1.289043e+01
1.107889769442202e-02	1.346318e+01	1.288990e+01
1.107893483182037e-02	1.346316e+01	1.288899e+01
1.107893599236406e-02	1.346316e+01	1.288886e+01
1.107893628249999e-02	1.346316e+01	1.288880e+01
1.107893686277184e-02	1.346316e+01	1.288854e+01
1.107893802331554e-02	1.346316e+01	1.288618e+01
1.107894034440293e-02	1.346316e+01	1.285964e+01
1.107894271725392e-02	1.346316e+01	1.273053e+01
1.107894454960666e-02	1.346316e+01	1.235419e+01
1.107894602134668e-02	1.346316e+01	1.146739e+01
1.107894738770579e-02	1.346316e+01	9.675097e+00
1.107894859424696e-02	1.346316e+01	7.121960e+00
1.107894985565136e-02	1.346316e+01	3.949939e+00
1.107895053940418e-02	1.346316e+01	2.470378e+00
1.107895121917450e-02	1.346315e+01	1.523512e+00
1.107895197089196e-02	1.346315e+01	9.473549e-01
1.107895245879194e-02	1.346315e+01	7.482142e-01
1.107895307861716e-02	1.346315e+01	6.020613e-01
1.107895364770865e-02	1.346315e+01	5.131447e-01
1.107895458830044e-02	1.346315e+01	4.211963e-01
1.107895557735567e-02	1.346315e+01	3.646052e-01
1.107895693671255e-02	1.346315e+01	3.281552e-01
1.107895833618500e-02	1.346315e+01	3.158684e-01
1.107895998906411e-02	1.346315e+01	3.140157e-01
1.107896181168297e-02	1.346315e+01	3.138780e-01
1.107896518039419e-02	1.346315e+01	3.136708e-01
1.107897191781661e-02	1.346314e+01	3.134336e-01
1.107898138121333e-02	1.346314e+01	3.132840e-01
1.107899224188522e-02	1.346313e+01	3.132638e-01
1.107900596086750e-02	1.346313e+01	3.133281e-01
1.107902423082475e-02	1.346312e+01	3.134477e-01
1.107904076858452e-02	1.346311e+01	3.135449e-01
1.107906100049084e-02	1.346310e+01	3.136325e-01
1.107907946697010e-02	1.346309e+01	3.136812e-01
1.107910225650293e-02	1.346307e+01	3.137104e-01
1.107912137164072e-02	1.346306e+01	3.137198e-01
1.107913135479180e-02	1.346306e+01	3.137187e-01
1.107913931038149e-02	1.346305e+01	3.137174e-01
1.107914853706424e-02	1.346305e+01	3.137156e-01
1.107915775630092e-02	1.346305e+01	3.137132e-01
1.107916814322998e-02	1.346304e+01	3.137111e-01
1.107917864765861e-02	1.346303e+01	3.137091e-01
1.107919066615340e-02	1.346303e+01	3.137082e-01
1.107920744315106e-02	1.346302e+01	3.137073e-01
1.107922982370798e-02	1.346301e+01	3.137093e-01
1.107926403271620e-02	1.346299e+01	3.137145e-01
1.107929729333748e-02	1.346297e+01	3.137214e-01
1.107933467558273e-02	1.346295e+01	3.137294e-01
1.107937791673978e-02	1.346293e+01	3.137385e-01
1.107943072823694e-02	1.346290e+01	3.137489e-01
1.107979506520819e-02	1.346270e+01	3.138205e-01
1.108627481711859e-02	1.345884e+01	3.151279e-01
1.109081786571288e-02	1.345565e+01	3.159876e-01
1.109082452861567e-02	1.345565e+01	3.216893e-01
1.109083785442127e-02	1.345564e+01	3.542421e-01
1.109083880052024e-02	1.345564e+01	3.625250e-01
1.109084069271819e-02	1.345564e+01	3.974400e-01
1.109084447711410e-02	1.345563e+01	5.179695e-01
1.109084924551885e-02	1.345563e+01	8.298153e-01
1.109085465606725e-02	1.345563e+01	1.543943e+00
1.109085890004422e-02	1.345562e+01	2.592155e+00
1.109086350833427e-02	1.345562e+01	4.359391e+00
1.109086783497738e-02	1.345562e+01	6.398276e+00
1.109087403341679e-02	1.345561e+01	9.215839e+00
1.109087990617426e-02	1.345561e+01	1.117625e+01
1.109088579803817e-02	1.345560e+01	1.230864e+01
1.109089029938269e-02	1.345560e+01	1.272815e+01
1.109089549682568e-02	1.345560e+01	1.293804e+01
1.109090129224193e-02	1.345559e+01	1.303725e+01
1.109090890654760e-02	1.345559e+01	1.308238e+01
1.109091846868333e-02	1.345558e+01	1.309657e+01
1.109093311260712e-02	1.345557e+01	1.309561e+01
1.109095079219387e-02	1.345555e+01	1.308787e+01
1.109097051221935e-02	1.345554e+01	1.307936e+01
1.109098912543479e-02	1.345553e+01	1.307352e+01
1.109100902499839e-02	1.345551e+01	1.306980e+01
1.109103109308132e-02	1.345549e+01	1.306780e+01
1.109104536585205e-02	1.345548e+01	1.306736e+01
1.109105419550468e-02	1.345548e+01	1.306736e+01
1.109106365023700e-02	1.345547e+01	1.306749e+01
1.109107352263984e-02	1.345546e+01	1.306768e+01
1.109108434401851e-02	1.345545e+01	1.306790e+01
1.109109509318973e-02	1.345544e+01	1.306812e+01
1.109110620483685e-02	1.345544e+01	1.306830e+01
1.109111861435743e-02	1.345543e+01	1.306844e+01
1.109113382636207e-02	1.345541e+01	1.306851e+01
1.109115690910898e-02	1.345540e+01	1.306845e+01
1.109119335286573e-02	1.345537e+01	1.306813e+01
1.109122275217098e-02	1.345535e+01	1.306776e+01
1.109125712894936e-02	1.345532e+01	1.306730e+01
1.109129678294154e-02	1.345529e+01	1.306678e+01
1.109134785267283e-02	1.345525e+01	1.306616e+01
1.109144074340144e-02	1.345518e+01	1.306507e+01
1.109154295696914e-02	1.345510e+01	1.306386e+01
1.109167585775094e-02	1.345500e+01	1.306229e+01
1.109194165931456e-02	1.345479e+01	1.305914e+01
1.109227283648624e-02	1.345453e+01	1.305522e+01
1.109293519082961e-02	1.345400e+01	1.304739e+01
1.109353606515291e-02	1.345351e+01	1.304029e+01
1.109454105867217e-02	1.345267e+01	1.302845e+01
1.110631396459530e-02	1.343961e+01	1.289155e+01
1.110632555795833e-02	1.343960e+01	1.289141e+01
1.110634874468440e-02	1.343956e+01	1.289115e+01
1.110637169511680e-02	1.343953e+01	1.289089e+01
1.110639481473148e-02	1.343950e+01	1.289062e+01
1.110642455815758e-02	1.343945e+01	1.289028e+01
1.110646854028172e-02	1.343939e+01	1.288977e+01
1.110646991472310e-02	1.343938e+01	1.288976e+01
1.110647266360586e-02	1.343938e+01	1.288973e+01
1.110647335082655e-02	1.343938e+01	1.288973e+01
1.110647472526793e-02	1.343938e+01	1.288972e+01
1.110647747415069e-02	1.343937e+01	1.288961e+01
1.110648297191620e-02	1.343936e+01	1.288507e+01
1.110648687551563e-02	1.343936e+01	1.287365e+01
1.110648726492516e-02	1.343936e+01	1.287014e+01
1.110648804374422e-02	1.343936e+01	1.285012e+01
1.110648960138233e-02	1.343935e+01	1.273770e+01
1.110649110819144e-02	1.343935e+01	1.241597e+01
1.110649250075852e-02	1.343935e+01	1.159337e+01
1.110649394526532e-02	1.343935e+01	9.759405e+00
1.110649514376488e-02	1.343935e+01	7.270229e+00
1.110649645621790e-02	1.343934e+01	3.978704e+00
1.110649714865651e-02	1.343934e+01	2.472680e+00
1.110649781484895e-02	1.343934e+01	1.535305e+00
1.110649856077061e-02	1.343934e+01	9.564365e-01
1.110649904603312e-02	1.343934e+01	7.548799e-01
1.110649966810810e-02	1.343934e+01	6.058165e-01
1.110650023155236e-02	1.343934e+01	5.164316e-01
1.110650116767562e-02	1.343934e+01	4.234686e-01
1.110650214859174e-02	1.343933e+01	3.662011e-01
1.110650350035774e-02	1.343933e+01	3.288802e-01
1.110650489163274e-02	1.343933e+01	3.160560e-01
1.110650653681992e-02	1.343933e+01	3.140225e-01
1.110650835469228e-02	1.343933e+01	3.138825e-01
1.110651159815238e-02	1.343932e+01	3.136806e-01
1.110651808507258e-02	1.343931e+01	3.134456e-01
1.110652759289149e-02	1.343930e+01	3.132878e-01
1.110653825762865e-02	1.343928e+01	3.132626e-01
1.110655195336041e-02	1.343926e+01	3.133248e-01
1.110656974539432e-02	1.343923e+01	3.134411e-01
1.110658614194858e-02	1.343921e+01	3.135387e-01
1.110660636869374e-02	1.343918e+01	3.136285e-01
1.110662482276603e-02	1.343915e+01	3.136791e-01
1.110664738068962e-02	1.343912e+01	3.137094e-01
1.110666791736931e-02	1.343909e+01	3.137200e-01
1.110667806632975e-02	1.343907e+01	3.137191e-01
1.110668589949464e-02	1.343906e+01	3.137178e-01
1.110669516977116e-02	1.343904e+01	3.137160e-01
1.110670432519534e-02	1.343903e+01	3.137136e-01
1.110671477311224e-02	1.343902e+01	3.137115e-01
1.110672522036606e-02	1.343900e+01	3.137094e-01
1.110673728926578e-02	1.343898e+01	3.137086e-01
1.110675398192909e-02	1.343896e+01	3.137077e-01
1.110677641247996e-02	1.343892e+01	3.137097e-01
1.110681049408722e-02	1.343887e+01	3.137149e-01
1.110684379206254e-02	1.343882e+01	3.137217e-01
1.110688117446420e-02	1.343876e+01	3.137297e-01
1.110692439307775e-02	1.343870e+01	3.137389e-01
1.110697711456323e-02	1.343861e+01	3.137492e-01
1.110734064480234e-02	1.343805e+01	3.138207e-01
1.110891290339648e-02	1.343698e+01	3.141350e-01
1.111048516199062e-02	1.343465e+01	3.144475e-01
1.111205742058476e-02	1.343105e+01	3.147584e-01
1.111362967917890e-02	1.342618e+01	3.150675e-01
1.111520193777303e-02	1.342004e+01	3.153748e-01
1.111677419636717e-02	1.341264e+01	3.156805e-01
1.111834645496131e-02	1.340396e+01	3.159844e-01
1.111837557071898e-02	1.340373e+01	3.512168e-01
1.111838898569202e-02	1.340362e+01	5.218203e-01
1.111839705056082e-02	1.340356e+01	9.613720e-01
1.111840263448633e-02	1.340351e+01	1.769679e+00
1.111840725967627e-02	1.340347e+01	3.058942e+00
1.111841164304058e-02	1.340344e+01	4.878712e+00
1.111841623249497e-02	1.340340e+01	7.111268e+00
1.111842137289808e-02	1.340336e+01	9.394366e+00
1.111842744728168e-02	1.340331e+01	1.131369e+01
1.111843334150691e-02	1.340326e+01	1.237882e+01
1.111843772992860e-02	1.340322e+01	1.275638e+01
1.111844300843059e-02	1.340318e+01	1.295162e+01
1.111844885407270e-02	1.340313e+01	1.304305e+01
1.111845675744825e-02	1.340307e+01	1.308477e+01
1.111846655090375e-02	1.340299e+01	1.309703e+01
1.111848197262658e-02	1.340286e+01	1.309490e+01
1.111850009806726e-02	1.340270e+01	1.308682e+01
1.111851966852755e-02	1.340254e+01	1.307858e+01
1.111853835191223e-02	1.340238e+01	1.307300e+01
1.111855832986605e-02	1.340220e+01	1.306955e+01
1.111858121688266e-02	1.340200e+01	1.306770e+01
1.111859431205119e-02	1.340189e+01	1.306737e+01
1.111860243348776e-02	1.340181e+01	1.306740e+01
1.111861246841687e-02	1.340172e+01	1.306755e+01
1.111862214595569e-02	1.340164e+01	1.306774e+01
1.111863352975847e-02	1.340154e+01	1.306798e+01
1.111864391256918e-02	1.340144e+01	1.306818e+01
1.111865562951869e-02	1.340133e+01	1.306836e+01
1.111866790766951e-02	1.340122e+01	1.306849e+01
1.111868491344756e-02	1.340106e+01	1.306855e+01
1.111870904182924e-02	1.340084e+01	1.306845e+01
1.111875278367360e-02	1.340043e+01	1.306800e+01
1.111878970873679e-02	1.340007e+01	1.306753e+01
1.111883180941567e-02	1.339965e+01	1.306697e+01
1.111887149807134e-02	1.339925e+01	1.306647e+01
1.111893891176228e-02	1.339855e+01	1.306568e+01
1.111902852697200e-02	1.339758e+01	1.306462e+01
1.111913079615281e-02	1.339640e+01	1.306341e+01
1.111932644643863e-02	1.339391e+01	1.306109e+01
1.111959081767452e-02	1.338989e+01	1.305796e+01
1.111999952232465e-02	1.338120e+01	1.305312e+01
1.112037189636092e-02	1.336588e+01	1.304872e+01
1.112056802102730e-02	1.334710e+01	1.304640e+01
1.112063764803305e-02	1.333251e+01	1.304558e+01
1.112069610138511e-02	1.330660e+01	1.304489e+01
1.112074226164818e-02	1.325493e+01	1.304434e+01
1.112079053506090e-02	1.313812e+01	1.304377e+01
1.112084192348524e-02	1.291281e+01	1.304317e+01
1.112089540208402e-02	1.252104e+01	1.304253e+01
1.112093384314276e-02	1.214506e+01	1.304208e+01
1.112098234875708e-02	1.160373e+01	1.304150e+01
1.112102274576675e-02	1.113682e+01	1.304103e+01
1.112107490704879e-02	1.053351e+01	1.304041e+01
1.112117757086648e-02	9.342760e+00	1.303920e+01
1.112138289850185e-02	6.942690e+00	1.303677e+01
1.112138392528155e-02	6.930625e+00	1.303675e+01
1.112138597884094e-02	6.906495e+00	1.303671e+01
1.112139008595973e-02	6.858227e+00	1.303655e+01
1.112139316962819e-02	6.821987e+00	1.303627e+01
1.112139617129068e-02	6.786714e+00	1.303566e+01
1.112139936001920e-02	6.749247e+00	1.303448e+01
1.112140260544811e-02	6.711114e+00	1.303259e+01
1.112140708104870e-02	6.658525e+00	1.302874e+01
1.112141603224986e-02	6.553328e+00	1.301828e+01
1.112143077930355e-02	6.379949e+00	1.299720e+01
1.112144602986302e-02	6.200561e+00	1.297278e+01
1.112146629066028e-02	5.962099e+00	1.293856e+01
1.112148786908375e-02	5.707934e+00	1.290131e+01
1.112154014593446e-02	5.091148e+00	1.280946e+01
1.112157501764692e-02	4.678810e+00	1.274747e+01
1.112160960799515e-02	4.269061e+00	1.268565e+01
1.112164440822731e-02	3.856078e+00	1.262322e+01
1.112166824656348e-02	3.572751e+00	1.258033e+01
1.112169967657675e-02	3.198654e+00	1.252369e+01
1.112170753408007e-02	3.105015e+00	1.250951e+01
1.112172324908670e-02	2.917659e+00	1.248114e+01
1.112172717783836e-02	2.870792e+00	1.247207e+01
1.112173503534168e-02	2.777037e+00	1.232311e+01
1.112173970023188e-02	2.721349e+00	1.150453e+01
1.112174239579971e-02	2.689127e+00	9.283639e+00
1.112174468830982e-02	2.661648e+00	5.261273e+00
1.112174594381943e-02	2.646584e+00	2.602902e+00
1.112174660782901e-02	2.638627e+00	1.575546e+00
1.112174740109223e-02	2.629133e+00	9.315839e-01
1.112174777257927e-02	2.624689e+00	7.674136e-01
1.112174826547604e-02	2.618794e+00	6.410385e-01
1.112174882845119e-02	2.612062e+00	5.410367e-01
1.112174970869363e-02	2.601537e+00	4.403980e-01
1.112175067352414e-02	2.590001e+00	3.739724e-01
1.112175186073948e-02	2.575809e+00	3.319037e-01
1.112175323569870e-02	2.559373e+00	3.131979e-01
1.112175514475424e-02	2.536553e+00	3.083396e-01
1.112175690631418e-02	2.515497e+00	3.081688e-01
1.112175942145857e-02	2.485432e+00	3.079820e-01
1.112176445174735e-02	2.425299e+00	3.076819e-01
1.112177451232491e-02	2.305004e+00	3.072556e-01
1.112178746140820e-02	2.150093e+00	3.068499e-01
1.112180147388400e-02	1.982348e+00	3.064887e-01
1.112181570945644e-02	1.811809e+00	3.061450e-01
1.112183317157161e-02	1.602444e+00	3.057298e-01
1.112186322915169e-02	1.241617e+00	3.050147e-01
1.112191836885849e-02	5.782225e-01	3.037016e-01
1.112202864827210e-02	-7.542875e-01	3.010652e-01
1.112230434680611e-02	-4.120087e+00	2.944168e-01
1.112241462621972e-02	-5.479519e+00	2.917761e-01
1.112255122769200e-02	-7.174201e+00	2.884625e-01
1.112263523916790e-02	-8.222480e+00	2.864191e-01
1.112268275329266e-02	-8.817556e+00	2.852612e-01
1.112273414603025e-02	-9.463349e+00	2.840075e-01
1.112281408109804e-02	-1.047257e+01	2.820538e-01
1.112290142976533e-02	-1.158207e+01	2.799146e-01
1.112291573351203e-02	-1.176440e+01	2.796028e-01
1.112294434100543e-02	-1.202887e+01	2.792110e-01
1.112298599068211e-02	-1.211261e+01	2.790172e-01
1.112303608333306e-02	-1.215070e+01	2.790038e-01
1.112308785953493e-02	-1.217314e+01	2.790298e-01
1.112315528401491e-02	-1.219293e+01	2.790744e-01
1.112329013297488e-02	-1.221059e+01	2.791799e-01
1.112329398959094e-02	-1.221059e+01	2.791834e-01
1.112330170282306e-02	-1.221060e+01	2.791910e-01
1.112331712928732e-02	-1.221062e+01	2.792057e-01
1.112334798221582e-02	-1.221065e+01	2.792346e-01
1.112340968807283e-02	-1.221070e+01	2.792917e-01
1.112377992321486e-02	-1.221086e+01	2.796231e-01
1.112427357007091e-02	-1.221097e+01	2.800392e-01
1.112498946305193e-02	-1.221102e+01	2.806019e-01
1.112572735182824e-02	-1.221101e+01	2.811322e-01
1.112659524590095e-02	-1.221094e+01	2.816953e-01
1.112752547357351e-02	-1.221084e+01	2.822375e-01
1.112858303229859e-02	-1.221074e+01	2.827929e-01
1.112963577215199e-02	-1.221065e+01	2.833001e-01
1.113061233937969e-02	-1.221061e+01	2.837424e-01
1.113139152692360e-02	-1.221059e+01	2.840803e-01
1.113205323972026e-02	-1.221058e+01	2.843572e-01
1.113276790653057e-02	-1.221057e+01	2.846458e-01
1.113377937373863e-02	-1.221057e+01	2.850379e-01
1.113498399234878e-02	-1.221056e+01	2.854818e-01
1.113656443808228e-02	-1.221056e+01	2.860278e-01
1.113850014975633e-02	-1.221056e+01	2.866428e-01
1.114129820983378e-02	-1.221057e+01	2.874352e-01
1.114538970983393e-02	-1.221057e+01	2.884073e-01
1.115302636875010e-02	-1.221057e+01	2.897563e-01
1.116815281641304e-02	-1.221057e+01	2.915010e-01
1.118281938806902e-02	-1.221058e+01	2.924369e-01
1.120365082888355e-02	-1.221058e+01	2.930289e-01
1.122568432758053e-02	-1.221059e+01	2.932784e-01
1.126023435209407e-02	-1.221059e+01	2.933902e-01
1.130305545177734e-02	-1.221060e+01	2.934212e-01
1.134700076427734e-02	-1.221061e+01	2.934243e-01
1.139094607677734e-02	-1.221062e+01	2.934244e-01
1.156672732677734e-02	-1.221065e+01	2.934243e-01
1.183667710356305e-02	-1.221070e+01	2.934243e-01
1.210662688034877e-02	-1.221075e+01	2.934243e-01
1.237657665713448e-02	-1.221079e+01	2.934243e-01
1.264652643392019e-02	-1.221083e+01	2.934243e-01
1.291647621070591e-02	-1.221087e+01	2.934243e-01
1.318642598749162e-02	-1.221090e+01	2.934242e-01
1.345637576427734e-02	-1.221094e+01	2.934242e-01
1.358193379999162e-02	-1.221095e+01	2.934242e-01
1.370749183570591e-02	-1.221097e+01	2.934242e-01
1.383304987142019e-02	-1.221098e+01	2.934242e-01
1.395860790713448e-02	-1.221099e+01	2.934242e-01
1.408416594284876e-02	-1.221101e+01	2.934242e-01
1.420972397856305e-02	-1.221102e+01	2.934242e-01
1.433528201427733e-02	-1.221103e+01	2.934242e-01
1.437922732677733e-02	-1.221104e+01	2.934242e-01
1.442317263927733e-02	-1.221104e+01	2.934242e-01
1.451106326427733e-02	-1.221105e+01	2.934242e-01
1.464289920177733e-02	-1.221107e+01	2.934242e-01
1.488145946963448e-02	-1.221109e+01	2.934242e-01
1.512001973749163e-02	-1.221111e+01	2.934241e-01
1.535858000534877e-02	-1.221113e+01	2.934241e-01
1.559714027320592e-02	-1.221115e+01	2.934241e-01
1.583570054106306e-02	-1.221117e+01	2.934241e-01
1.607426080892021e-02	-1.221118e+01	2.934241e-01
1.631282107677736e-02	-1.221120e+01	2.934241e-01
1.673971839820594e-02	-1.221122e+01	2.934241e-01
1.716661571963453e-02	-1.221125e+01	2.934241e-01
1.759351304106312e-02	-1.221127e+01	2.934241e-01
1.802041036249171e-02	-1.221129e+01	2.934241e-01
1.844730768392029e-02	-1.221131e+01	2.934241e-01
1.887420500534888e-02	-1.221133e+01	2.934240e-01
1.930110232677747e-02	-1.221134e+01	2.934240e-01
1.972799964820606e-02	-1.221136e+01	2.934240e-01
2.015489696963465e-02	-1.221137e+01	2.934240e-01
2.058179429106323e-02	-1.221138e+01	2.934240e-01
2.100869161249182e-02	-1.221139e+01	2.934240e-01
2.143558893392041e-02	-1.221140e+01	2.934240e-01
2.186248625534900e-02	-1.221141e+01	2.934240e-01
2.228938357677758e-02	-1.221142e+01	2.934240e-01
2.264722397856331e-02	-1.221144e+01	2.934240e-01
2.300506438034904e-02	-1.221144e+01	2.934240e-01
2.336290478213477e-02	-1.221143e+01	2.934240e-01
2.372074518392049e-02	-1.221141e+01	2.934240e-01
2.407858558570622e-02	-1.221139e+01	2.934240e-01
2.443642598749195e-02	-1.221135e+01	2.934240e-01
2.479426638927768e-02	-1.221130e+01	2.934241e-01
2.483821170177768e-02	-1.221127e+01	2.934241e-01
2.488215701427768e-02	-1.221116e+01	2.934242e-01
2.488793398534265e-02	-1.221102e+01	2.934243e-01
2.488850159934758e-02	-1.221096e+01	2.934244e-01
2.488963682735745e-02	-1.221068e+01	2.934247e-01
2.489160174524267e-02	-1.220962e+01	2.934259e-01
2.489369983848849e-02	-1.220723e+01	2.934285e-01
2.489580859436532e-02	-1.220212e+01	2.934339e-01
2.489761424430166e-02	-1.219277e+01	2.934417e-01
2.489787360277831e-02	-1.219064e+01	2.934436e-01
2.489839231973161e-02	-1.218558e+01	2.934491e-01
2.489921123518091e-02	-1.217296e+01	2.934629e-01
2.489987461678414e-02	-1.215273e+01	2.934806e-01
2.489998514194031e-02	-1.214716e+01	2.934857e-01
2.490020619225267e-02	-1.213235e+01	2.935002e-01
2.490026145483075e-02	-1.212702e+01	2.935052e-01
2.490037197998693e-02	-1.211389e+01	2.935199e-01
2.490049724863700e-02	-1.208931e+01	2.935430e-01
2.490052231475438e-02	-1.208181e+01	2.935503e-01
2.490057244698914e-02	-1.206167e+01	2.935732e-01
2.490062077090912e-02	-1.202817e+01	2.936143e-01
2.490066163865953e-02	-1.196615e+01	2.937202e-01
2.490070239747810e-02	-1.180200e+01	2.940090e-01
2.490074766887885e-02	-1.147680e+01	2.945985e-01
2.490077923440184e-02	-1.115803e+01	2.951883e-01
2.490081687930196e-02	-1.070904e+01	2.960463e-01
2.490085631987085e-02	-1.020957e+01	2.970132e-01
2.490090181812914e-02	-9.640672e+00	2.981323e-01
2.490095186905784e-02	-9.040628e+00	2.993320e-01
2.490109301629329e-02	-7.353481e+00	3.026605e-01
2.490113951876210e-02	-6.798378e+00	3.037515e-01
2.490120789189737e-02	-5.983107e+00	3.053481e-01
2.490136523933417e-02	-4.107510e+00	3.089984e-01
2.490146115208911e-02	-2.964032e+00	3.110818e-01
2.490162605980101e-02	-9.971796e-01	3.129348e-01
2.490174234712310e-02	3.931185e-01	3.116599e-01
2.490185571146826e-02	1.748436e+00	3.088913e-01
2.490200807375883e-02	3.569940e+00	3.052392e-01
2.490207076128378e-02	4.319359e+00	3.040366e-01
2.490213904940818e-02	5.135721e+00	3.032724e-01
2.490215688022296e-02	5.348881e+00	3.032062e-01
2.490217453330036e-02	5.559915e+00	3.032171e-01
2.490218883648172e-02	5.730902e+00	3.032424e-01
2.490220681774696e-02	5.945858e+00	3.032780e-01
2.490222322702980e-02	6.142020e+00	3.033069e-01
2.490224341785517e-02	6.383388e+00	3.033344e-01
2.490226293749277e-02	6.616731e+00	3.033522e-01
2.490228763243794e-02	6.911940e+00	3.033648e-01
2.490231601858980e-02	7.251271e+00	3.033721e-01
2.490233436642291e-02	7.470603e+00	3.033745e-01
2.490235428317679e-02	7.708687e+00	3.033763e-01
2.490237636005111e-02	7.972593e+00	3.033787e-01
2.490240418143929e-02	8.305166e+00	3.033827e-01
2.490243959038706e-02	8.728436e+00	3.033890e-01
2.490249847157872e-02	9.432279e+00	3.034006e-01
2.490255985872192e-02	1.016606e+01	3.034129e-01
2.490263285907928e-02	1.103865e+01	3.034275e-01
2.490272706916408e-02	1.216473e+01	3.034461e-01
2.490291548933369e-02	1.340223e+01	3.034827e-01
2.490294170222731e-02	1.340888e+01	3.034880e-01
2.490412602595210e-02	1.344086e+01	3.037214e-01
2.490531034967689e-02	1.346546e+01	3.039547e-01
2.490649467340169e-02	1.348269e+01	3.041880e-01
2.490767899712648e-02	1.349255e+01	3.044212e-01
2.490886332085127e-02	1.349503e+01	3.046544e-01
2.491004764457606e-02	1.349013e+01	3.048875e-01
2.491123196830086e-02	1.347786e+01	3.051206e-01
2.492027047303836e-02	1.347776e+01	3.068997e-01
2.493131745518003e-02	1.347762e+01	3.090734e-01
2.493633802836223e-02	1.347756e+01	3.100613e-01
2.494135860154443e-02	1.347749e+01	3.110491e-01
2.494637917472663e-02	1.347743e+01	3.120366e-01
2.495139974790883e-02	1.347737e+01	3.130241e-01
2.495642032109103e-02	1.347732e+01	3.140113e-01
2.496144089427323e-02	1.347726e+01	3.149984e-01
2.496646146745543e-02	1.347721e+01	3.159854e-01
2.496648277703582e-02	1.347721e+01	3.436195e-01
2.496649302868719e-02	1.347721e+01	4.648052e-01
2.496650048205049e-02	1.347721e+01	7.997746e-01
2.496650600885198e-02	1.347721e+01	1.434976e+00
2.496651046466081e-02	1.347721e+01	2.458422e+00
2.496651481640760e-02	1.347721e+01	4.049947e+00
2.496651908558202e-02	1.347721e+01	6.043015e+00
2.496652466199150e-02	1.347721e+01	8.679912e+00
2.496653010874957e-02	1.347721e+01	1.070005e+01
2.496653594572015e-02	1.347721e+01	1.203462e+01
2.496654117283121e-02	1.347721e+01	1.264319e+01
2.496654618490064e-02	1.347721e+01	1.289985e+01
2.496655203599453e-02	1.347721e+01	1.302299e+01
2.496655876548072e-02	1.347720e+01	1.307504e+01
2.496656806351560e-02	1.347720e+01	1.309461e+01
2.496658090118335e-02	1.347720e+01	1.309677e+01
2.496659834990060e-02	1.347720e+01	1.308995e+01
2.496661790678785e-02	1.347720e+01	1.308115e+01
2.496663672897090e-02	1.347720e+01	1.307462e+01
2.496665617925620e-02	1.347720e+01	1.307044e+01
2.496667730335595e-02	1.347720e+01	1.306810e+01
2.496669456686165e-02	1.347720e+01	1.306736e+01
