;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
1043,-0.02157,7.95097
1044,-0.02156,7.95097
1045,-0.02155,7.95097
1046,-0.02154,7.95097
1047,-0.02153,7.95097
1048,-0.02152,7.95097
1049,-0.02151,7.95097
1050,-0.0215,7.95097
1051,-0.02149,7.95097
1052,-0.02148,7.95097
1053,-0.02147,7.95097
1054,-0.02146,7.95097
1055,-0.02145,7.95097
1056,-0.02144,7.95097
1057,-0.02143,7.95097
1058,-0.02142,7.95097
1059,-0.02141,7.95097
1060,-0.0214,7.95097
1061,-0.02139,7.95097
1062,-0.02138,7.95097
1063,-0.02137,7.95097
1064,-0.02136,7.95097
1065,-0.02135,7.95097
1066,-0.02134,7.95097
1067,-0.02133,7.95097
1068,-0.02132,7.95097
1069,-0.02131,7.95097
1070,-0.0213,7.95097
1071,-0.02129,7.95097
1072,-0.02128,7.95097
1073,-0.02127,7.93427
1074,-0.02126,7.90086
1075,-0.02125,7.90086
1076,-0.02124,7.90086
1077,-0.02123,7.90086
1078,-0.02122,7.90086
1079,-0.02121,7.90086
1080,-0.0212,7.90086
1081,-0.02119,7.90086
1082,-0.02118,7.90086
1083,-0.02117,7.90086
1084,-0.02116,7.90086
1085,-0.02115,7.90086
1086,-0.02114,7.90086
1087,-0.02113,7.90086
1088,-0.02112,7.90086
1089,-0.02111,7.90086
1090,-0.0211,7.90086
1091,-0.02109,7.90086
1092,-0.02108,7.90086
1093,-0.02107,7.90086
1094,-0.02106,7.90086
1095,-0.02105,7.90086
1096,-0.02104,7.90086
1097,-0.02103,7.90086
1098,-0.02102,7.90086
1099,-0.02101,7.90086
1100,-0.021,7.90086
1101,-0.02099,7.90086
1102,-0.02098,7.90086
1103,-0.02097,7.90086
1104,-0.02096,7.90086
1105,-0.02095,7.90086
1106,-0.02094,7.90086
1107,-0.02093,7.90086
1108,-0.02092,7.90086
1109,-0.02091,7.90086
1110,-0.0209,7.90086
1111,-0.02089,7.90086
1112,-0.02088,7.90086
1113,-0.02087,7.90086
1114,-0.02086,7.90086
1115,-0.02085,7.90086
1116,-0.02084,7.90086
1117,-0.02083,7.90086
1118,-0.02082,7.90086
1119,-0.02081,7.90086
1120,-0.0208,7.90086
1121,-0.02079,7.90086
1122,-0.02078,7.90086
1123,-0.02077,7.90086
1124,-0.02076,7.90086
1125,-0.02075,7.90086
1126,-0.02074,7.90086
1127,-0.02073,7.90086
1128,-0.02072,7.90086
1129,-0.02071,7.90086
1130,-0.0207,7.90086
1131,-0.02069,7.90086
1132,-0.02068,7.90086
1133,-0.02067,7.90086
1134,-0.02066,7.90086
1135,-0.02065,7.90086
1136,-0.02064,7.90086
1137,-0.02063,7.90086
1138,-0.02062,7.90086
1139,-0.02061,7.90086
1140,-0.0206,7.90086
1141,-0.02059,7.90086
1142,-0.02058,7.90086
1143,-0.02057,7.90086
1144,-0.02056,7.90086
1145,-0.02055,7.90086
1146,-0.02054,7.90086
1147,-0.02053,7.90086
1148,-0.02052,7.90086
1149,-0.02051,7.90086
1150,-0.0205,7.90086
1151,-0.02049,7.90086
1152,-0.02048,7.90086
1153,-0.02047,7.90086
1154,-0.02046,7.90086
1155,-0.02045,7.90086
1156,-0.02044,7.90086
1157,-0.02043,7.90086
1158,-0.02042,7.90086
1159,-0.02041,7.90086
1160,-0.0204,7.90086
1161,-0.02039,7.90086
1162,-0.02038,7.90086
1163,-0.02037,7.90086
1164,-0.02036,7.90086
1165,-0.02035,7.90086
1166,-0.02034,7.90086
1167,-0.02033,7.90086
1168,-0.02032,7.90086
1169,-0.02031,7.90086
1170,-0.0203,7.90086
1171,-0.02029,7.90086
1172,-0.02028,7.90086
1173,-0.02027,7.90086
1174,-0.02026,7.90086
1175,-0.02025,7.90086
1176,-0.02024,7.90086
1177,-0.02023,7.90086
1178,-0.02022,7.90086
1179,-0.02021,7.90086
1180,-0.0202,7.90086
1181,-0.02019,7.90086
1182,-0.02018,7.90086
1183,-0.02017,7.90086
1184,-0.02016,7.90086
1185,-0.02015,7.90086
1186,-0.02014,7.90086
1187,-0.02013,7.90086
1188,-0.02012,7.90086
1189,-0.02011,7.90086
1190,-0.0201,7.90086
1191,-0.02009,7.90086
1192,-0.02008,7.90086
1193,-0.02007,7.90086
1194,-0.02006,7.90086
1195,-0.02005,7.90086
1196,-0.02004,7.90086
1197,-0.02003,7.90086
1198,-0.02002,7.90086
1199,-0.02001,7.90086
1200,-0.02,7.90086
1201,-0.01999,7.90086
1202,-0.01998,7.90086
1203,-0.01997,7.90086
1204,-0.01996,7.90086
1205,-0.01995,7.90086
1206,-0.01994,7.90086
1207,-0.01993,7.90086
1208,-0.01992,7.90086
1209,-0.01991,7.90086
1210,-0.0199,7.90086
1211,-0.01989,7.90086
1212,-0.01988,7.90086
1213,-0.01987,7.90086
1214,-0.01986,7.90086
1215,-0.01985,7.90086
1216,-0.01984,7.90086
1217,-0.01983,7.90086
1218,-0.01982,7.90086
1219,-0.01981,7.90086
1220,-0.0198,7.90086
1221,-0.01979,7.90086
1222,-0.01978,7.90086
1223,-0.01977,7.90086
1224,-0.01976,7.90086
1225,-0.01975,7.90086
1226,-0.01974,7.90086
1227,-0.01973,7.88416
1228,-0.01972,7.90086
1229,-0.01971,7.90086
1230,-0.0197,7.90086
1231,-0.01969,7.90086
1232,-0.01968,7.90086
1233,-0.01967,7.90086
1234,-0.01966,7.90086
1235,-0.01965,7.90086
1236,-0.01964,7.90086
1237,-0.01963,7.90086
1238,-0.01962,7.90086
1239,-0.01961,7.90086
1240,-0.0196,7.90086
1241,-0.01959,7.90086
1242,-0.01958,7.90086
1243,-0.01957,7.90086
1244,-0.01956,7.90086
1245,-0.01955,7.90086
1246,-0.01954,7.90086
1247,-0.01953,7.90086
1248,-0.01952,7.90086
1249,-0.01951,7.90086
1250,-0.0195,7.90086
1251,-0.01949,7.90086
1252,-0.01948,7.88416
1253,-0.01947,7.90086
1254,-0.01946,7.90086
1255,-0.01945,7.90086
1256,-0.01944,7.90086
1257,-0.01943,7.90086
1258,-0.01942,7.90086
1259,-0.01941,7.90086
1260,-0.0194,7.90086
1261,-0.01939,7.90086
1262,-0.01938,7.90086
1263,-0.01937,7.88416
1264,-0.01936,7.90086
1265,-0.01935,7.90086
1266,-0.01934,7.90086
1267,-0.01933,7.88416
1268,-0.01932,7.90086
1269,-0.01931,7.90086
1270,-0.0193,7.85075
1271,-0.01929,7.90086
1272,-0.01928,7.90086
1273,-0.01927,7.90086
1274,-0.01926,7.90086
1275,-0.01925,7.90086
1276,-0.01924,7.90086
1277,-0.01923,7.90086
1278,-0.01922,7.88416
1279,-0.01921,7.85075
1280,-0.0192,7.90086
1281,-0.01919,7.88416
1282,-0.01918,7.90086
1283,-0.01917,7.90086
1284,-0.01916,7.85075
1285,-0.01915,7.88416
1286,-0.01914,7.90086
1287,-0.01913,7.90086
1288,-0.01912,7.90086
1289,-0.01911,7.88416
1290,-0.0191,7.90086
1291,-0.01909,7.90086
1292,-0.01908,7.90086
1293,-0.01907,7.90086
1294,-0.01906,7.90086
1295,-0.01905,7.90086
1296,-0.01904,7.90086
1297,-0.01903,7.88416
1298,-0.01902,7.85075
1299,-0.01901,7.90086
1300,-0.019,7.85075
1301,-0.01899,7.88416
1302,-0.01898,7.88416
1303,-0.01897,7.88416
1304,-0.01896,7.88416
1305,-0.01895,7.88416
1306,-0.01894,7.88416
1307,-0.01893,7.88416
1308,-0.01892,7.88416
1309,-0.01891,7.88416
1310,-0.0189,7.88416
1311,-0.01889,7.88416
1312,-0.01888,7.88416
1313,-0.01887,7.88416
1314,-0.01886,7.88416
1315,-0.01885,7.88416
1316,-0.01884,7.88416
1317,-0.01883,7.88416
1318,-0.01882,7.88416
1319,-0.01881,7.88416
1320,-0.0188,7.88416
1321,-0.01879,7.88416
1322,-0.01878,7.88416
1323,-0.01877,7.88416
1324,-0.01876,7.88416
1325,-0.01875,7.88416
1326,-0.01874,7.88416
1327,-0.01873,7.88416
1328,-0.01872,7.88416
1329,-0.01871,7.88416
1330,-0.0187,7.88416
1331,-0.01869,7.88416
1332,-0.01868,7.88416
1333,-0.01867,7.88416
1334,-0.01866,7.88416
1335,-0.01865,7.88416
1336,-0.01864,7.88416
1337,-0.01863,7.88416
1338,-0.01862,7.88416
1339,-0.01861,7.88416
1340,-0.0186,7.88416
1341,-0.01859,7.88416
1342,-0.01858,7.88416
1343,-0.01857,7.88416
1344,-0.01856,7.88416
1345,-0.01855,7.88416
1346,-0.01854,7.88416
1347,-0.01853,7.88416
1348,-0.01852,7.88416
1349,-0.01851,7.88416
1350,-0.0185,7.88416
1351,-0.01849,7.88416
1352,-0.01848,7.88416
1353,-0.01847,7.88416
1354,-0.01846,7.88416
1355,-0.01845,7.88416
1356,-0.01844,7.88416
1357,-0.01843,7.88416
1358,-0.01842,7.88416
1359,-0.01841,7.88416
1360,-0.0184,7.88416
1361,-0.01839,7.88416
1362,-0.01838,7.88416
1363,-0.01837,7.88416
1364,-0.01836,7.88416
1365,-0.01835,7.88416
1366,-0.01834,7.88416
1367,-0.01833,7.88416
1368,-0.01832,7.88416
1369,-0.01831,7.88416
1370,-0.0183,7.88416
1371,-0.01829,7.88416
1372,-0.01828,7.88416
1373,-0.01827,7.88416
1374,-0.01826,7.88416
1375,-0.01825,7.88416
1376,-0.01824,7.88416
1377,-0.01823,7.88416
1378,-0.01822,7.88416
1379,-0.01821,7.88416
1380,-0.0182,7.88416
1381,-0.01819,7.88416
1382,-0.01818,7.88416
1383,-0.01817,7.88416
1384,-0.01816,7.88416
1385,-0.01815,7.88416
1386,-0.01814,7.88416
1387,-0.01813,7.88416
1388,-0.01812,7.88416
1389,-0.01811,7.88416
1390,-0.0181,7.88416
1391,-0.01809,7.88416
1392,-0.01808,7.88416
1393,-0.01807,7.88416
1394,-0.01806,7.88416
1395,-0.01805,7.88416
1396,-0.01804,7.88416
1397,-0.01803,7.88416
1398,-0.01802,7.88416
1399,-0.01801,7.88416
1400,-0.018,7.88416
1401,-0.01799,7.88416
1402,-0.01798,7.88416
1403,-0.01797,7.88416
1404,-0.01796,7.88416
1405,-0.01795,7.88416
1406,-0.01794,7.88416
1407,-0.01793,7.88416
1408,-0.01792,7.88416
1409,-0.01791,7.88416
1410,-0.0179,7.88416
1411,-0.01789,7.88416
1412,-0.01788,7.88416
1413,-0.01787,7.88416
1414,-0.01786,7.88416
1415,-0.01785,7.88416
1416,-0.01784,7.88416
1417,-0.01783,7.88416
1418,-0.01782,7.88416
1419,-0.01781,7.88416
1420,-0.0178,7.88416
1421,-0.01779,7.88416
1422,-0.01778,7.88416
1423,-0.01777,7.88416
1424,-0.01776,7.88416
1425,-0.01775,7.88416
1426,-0.01774,7.88416
1427,-0.01773,7.88416
1428,-0.01772,7.88416
1429,-0.01771,7.88416
1430,-0.0177,7.88416
1431,-0.01769,7.88416
1432,-0.01768,7.88416
1433,-0.01767,7.88416
1434,-0.01766,7.88416
1435,-0.01765,7.88416
1436,-0.01764,7.88416
1437,-0.01763,7.88416
1438,-0.01762,7.88416
1439,-0.01761,7.88416
1440,-0.0176,7.88416
1441,-0.01759,7.88416
1442,-0.01758,7.88416
1443,-0.01757,7.88416
1444,-0.01756,7.88416
1445,-0.01755,7.88416
1446,-0.01754,7.88416
1447,-0.01753,7.88416
1448,-0.01752,7.88416
1449,-0.01751,7.88416
1450,-0.0175,7.88416
1451,-0.01749,7.88416
1452,-0.01748,7.88416
1453,-0.01747,7.88416
1454,-0.01746,7.88416
1455,-0.01745,7.88416
1456,-0.01744,7.88416
1457,-0.01743,7.88416
1458,-0.01742,7.88416
1459,-0.01741,7.88416
1460,-0.0174,7.88416
1461,-0.01739,7.88416
1462,-0.01738,7.88416
1463,-0.01737,7.88416
1464,-0.01736,7.88416
1465,-0.01735,7.88416
1466,-0.01734,7.88416
1467,-0.01733,7.88416
1468,-0.01732,7.88416
1469,-0.01731,7.88416
1470,-0.0173,7.88416
1471,-0.01729,7.88416
1472,-0.01728,7.88416
1473,-0.01727,7.88416
1474,-0.01726,7.88416
1475,-0.01725,7.88416
1476,-0.01724,7.88416
1477,-0.01723,7.88416
1478,-0.01722,7.88416
1479,-0.01721,7.88416
1480,-0.0172,7.88416
1481,-0.01719,7.88416
1482,-0.01718,7.88416
1483,-0.01717,7.88416
1484,-0.01716,7.88416
1485,-0.01715,7.88416
1486,-0.01714,7.88416
1487,-0.01713,7.88416
1488,-0.01712,7.88416
1489,-0.01711,7.88416
1490,-0.0171,7.88416
1491,-0.01709,7.88416
1492,-0.01708,7.88416
1493,-0.01707,7.88416
1494,-0.01706,7.88416
1495,-0.01705,7.88416
1496,-0.01704,7.88416
1497,-0.01703,7.88416
1498,-0.01702,7.88416
1499,-0.01701,7.88416
1500,-0.017,7.88416
1501,-0.01699,7.88416
1502,-0.01698,7.88416
1503,-0.01697,7.88416
1504,-0.01696,7.88416
1505,-0.01695,7.88416
1506,-0.01694,7.88416
1507,-0.01693,7.88416
1508,-0.01692,7.88416
1509,-0.01691,7.88416
1510,-0.0169,7.88416
1511,-0.01689,7.88416
1512,-0.01688,7.83405
1513,-0.01687,7.88416
1514,-0.01686,7.85075
1515,-0.01685,7.88416
1516,-0.01684,7.88416
1517,-0.01683,7.88416
1518,-0.01682,7.88416
1519,-0.01681,7.88416
1520,-0.0168,7.88416
1521,-0.01679,7.88416
1522,-0.01678,7.88416
1523,-0.01677,7.88416
1524,-0.01676,7.85075
1525,-0.01675,7.83405
1526,-0.01674,7.88416
1527,-0.01673,7.88416
1528,-0.01672,7.88416
1529,-0.01671,7.85075
1530,-0.0167,7.83405
1531,-0.01669,7.88416
1532,-0.01668,7.88416
1533,-0.01667,7.88416
1534,-0.01666,7.88416
1535,-0.01665,7.85075
1536,-0.01664,7.88416
1537,-0.01663,7.85075
1538,-0.01662,7.85075
1539,-0.01661,7.85075
1540,-0.0166,7.85075
1541,-0.01659,7.85075
1542,-0.01658,7.85075
1543,-0.01657,7.85075
1544,-0.01656,7.85075
1545,-0.01655,7.85075
1546,-0.01654,7.85075
1547,-0.01653,7.85075
1548,-0.01652,7.85075
1549,-0.01651,7.85075
1550,-0.0165,7.88416
1551,-0.01649,7.88416
1552,-0.01648,7.85075
1553,-0.01647,7.83405
1554,-0.01646,7.85075
1555,-0.01645,7.85075
1556,-0.01644,7.85075
1557,-0.01643,7.85075
1558,-0.01642,7.85075
1559,-0.01641,7.85075
1560,-0.0164,7.85075
1561,-0.01639,7.85075
1562,-0.01638,7.85075
1563,-0.01637,7.83405
1564,-0.01636,7.88416
1565,-0.01635,7.88416
1566,-0.01634,7.85075
1567,-0.01633,7.85075
1568,-0.01632,7.85075
1569,-0.01631,7.85075
1570,-0.0163,7.85075
1571,-0.01629,7.85075
1572,-0.01628,7.85075
1573,-0.01627,7.85075
1574,-0.01626,7.85075
1575,-0.01625,7.85075
1576,-0.01624,7.85075
1577,-0.01623,7.85075
1578,-0.01622,7.85075
1579,-0.01621,7.85075
1580,-0.0162,7.85075
1581,-0.01619,7.85075
1582,-0.01618,7.85075
1583,-0.01617,7.85075
1584,-0.01616,7.85075
1585,-0.01615,7.85075
1586,-0.01614,7.85075
1587,-0.01613,7.85075
1588,-0.01612,7.85075
1589,-0.01611,7.85075
1590,-0.0161,7.85075
1591,-0.01609,7.85075
1592,-0.01608,7.85075
1593,-0.01607,7.85075
1594,-0.01606,7.85075
1595,-0.01605,7.85075
1596,-0.01604,7.85075
1597,-0.01603,7.85075
1598,-0.01602,7.85075
1599,-0.01601,7.85075
1600,-0.016,7.85075
1601,-0.01599,7.85075
1602,-0.01598,7.85075
1603,-0.01597,7.85075
1604,-0.01596,7.85075
1605,-0.01595,7.85075
1606,-0.01594,7.85075
1607,-0.01593,7.85075
1608,-0.01592,7.85075
1609,-0.01591,7.85075
1610,-0.0159,7.85075
1611,-0.01589,7.85075
1612,-0.01588,7.85075
1613,-0.01587,7.85075
1614,-0.01586,7.85075
1615,-0.01585,7.85075
1616,-0.01584,7.85075
1617,-0.01583,7.85075
1618,-0.01582,7.85075
1619,-0.01581,7.85075
1620,-0.0158,7.85075
1621,-0.01579,7.85075
1622,-0.01578,7.85075
1623,-0.01577,7.85075
1624,-0.01576,7.85075
1625,-0.01575,7.85075
1626,-0.01574,7.85075
1627,-0.01573,7.85075
1628,-0.01572,7.85075
1629,-0.01571,7.85075
1630,-0.0157,7.85075
1631,-0.01569,7.85075
1632,-0.01568,7.85075
1633,-0.01567,7.85075
1634,-0.01566,7.85075
1635,-0.01565,7.85075
1636,-0.01564,7.85075
1637,-0.01563,7.85075
1638,-0.01562,7.85075
1639,-0.01561,7.85075
1640,-0.0156,7.85075
1641,-0.01559,7.85075
1642,-0.01558,7.85075
1643,-0.01557,7.85075
1644,-0.01556,7.85075
1645,-0.01555,7.85075
1646,-0.01554,7.85075
1647,-0.01553,7.85075
1648,-0.01552,7.85075
1649,-0.01551,7.85075
1650,-0.0155,7.85075
1651,-0.01549,7.85075
1652,-0.01548,7.85075
1653,-0.01547,7.85075
1654,-0.01546,7.85075
1655,-0.01545,7.85075
1656,-0.01544,7.85075
1657,-0.01543,7.85075
1658,-0.01542,7.85075
1659,-0.01541,7.85075
1660,-0.0154,7.85075
1661,-0.01539,7.85075
1662,-0.01538,7.85075
1663,-0.01537,7.85075
1664,-0.01536,7.85075
1665,-0.01535,7.85075
1666,-0.01534,7.85075
1667,-0.01533,7.85075
1668,-0.01532,7.85075
1669,-0.01531,7.85075
1670,-0.0153,7.85075
1671,-0.01529,7.85075
1672,-0.01528,7.85075
1673,-0.01527,7.85075
1674,-0.01526,7.85075
1675,-0.01525,7.85075
1676,-0.01524,7.85075
1677,-0.01523,7.85075
1678,-0.01522,7.85075
1679,-0.01521,7.85075
1680,-0.0152,7.85075
1681,-0.01519,7.85075
1682,-0.01518,7.85075
1683,-0.01517,7.85075
1684,-0.01516,7.85075
1685,-0.01515,7.85075
1686,-0.01514,7.85075
1687,-0.01513,7.85075
1688,-0.01512,7.85075
1689,-0.01511,7.85075
1690,-0.0151,7.85075
1691,-0.01509,7.85075
1692,-0.01508,7.85075
1693,-0.01507,7.85075
1694,-0.01506,7.85075
1695,-0.01505,7.85075
1696,-0.01504,7.85075
1697,-0.01503,7.85075
1698,-0.01502,7.85075
1699,-0.01501,7.85075
1700,-0.015,7.85075
1701,-0.01499,7.85075
1702,-0.01498,7.85075
1703,-0.01497,7.85075
1704,-0.01496,7.85075
1705,-0.01495,7.85075
1706,-0.01494,7.85075
1707,-0.01493,7.85075
1708,-0.01492,7.85075
1709,-0.01491,7.85075
1710,-0.0149,7.85075
1711,-0.01489,7.85075
1712,-0.01488,7.85075
1713,-0.01487,7.85075
1714,-0.01486,7.85075
1715,-0.01485,7.85075
1716,-0.01484,7.85075
1717,-0.01483,7.85075
1718,-0.01482,7.85075
1719,-0.01481,7.85075
1720,-0.0148,7.85075
1721,-0.01479,7.85075
1722,-0.01478,7.85075
1723,-0.01477,7.85075
1724,-0.01476,7.85075
1725,-0.01475,7.85075
1726,-0.01474,7.85075
1727,-0.01473,7.85075
1728,-0.01472,7.85075
1729,-0.01471,7.85075
1730,-0.0147,7.85075
1731,-0.01469,7.85075
1732,-0.01468,7.85075
1733,-0.01467,7.85075
1734,-0.01466,7.85075
1735,-0.01465,7.85075
1736,-0.01464,7.85075
1737,-0.01463,7.85075
1738,-0.01462,7.85075
1739,-0.01461,7.85075
1740,-0.0146,7.85075
1741,-0.01459,7.85075
1742,-0.01458,7.85075
1743,-0.01457,7.85075
1744,-0.01456,7.85075
1745,-0.01455,7.85075
1746,-0.01454,7.85075
1747,-0.01453,7.85075
1748,-0.01452,7.85075
1749,-0.01451,7.85075
1750,-0.0145,7.85075
1751,-0.01449,7.85075
1752,-0.01448,7.85075
1753,-0.01447,7.85075
1754,-0.01446,7.85075
1755,-0.01445,7.85075
1756,-0.01444,7.85075
1757,-0.01443,7.85075
1758,-0.01442,7.85075
1759,-0.01441,7.85075
1760,-0.0144,7.85075
1761,-0.01439,7.85075
1762,-0.01438,7.85075
1763,-0.01437,7.85075
1764,-0.01436,7.85075
1765,-0.01435,7.85075
1766,-0.01434,7.85075
1767,-0.01433,7.85075
1768,-0.01432,7.85075
1769,-0.01431,7.85075
1770,-0.0143,7.85075
1771,-0.01429,7.85075
1772,-0.01428,7.85075
1773,-0.01427,7.85075
1774,-0.01426,7.85075
1775,-0.01425,7.85075
1776,-0.01424,7.85075
1777,-0.01423,7.85075
1778,-0.01422,7.85075
1779,-0.01421,7.85075
1780,-0.0142,7.85075
1781,-0.01419,7.85075
1782,-0.01418,7.85075
1783,-0.01417,7.85075
1784,-0.01416,7.85075
1785,-0.01415,7.85075
1786,-0.01414,7.85075
1787,-0.01413,7.85075
1788,-0.01412,7.85075
1789,-0.01411,7.85075
1790,-0.0141,7.85075
1791,-0.01409,7.85075
1792,-0.01408,7.85075
1793,-0.01407,7.85075
1794,-0.01406,7.85075
1795,-0.01405,7.85075
1796,-0.01404,7.85075
1797,-0.01403,7.85075
1798,-0.01402,7.85075
1799,-0.01401,7.85075
1800,-0.014,7.85075
1801,-0.01399,7.83405
1802,-0.01398,7.85075
1803,-0.01397,7.83405
1804,-0.01396,7.83405
1805,-0.01395,7.85075
1806,-0.01394,7.85075
1807,-0.01393,7.85075
1808,-0.01392,7.81734
1809,-0.01391,7.81734
1810,-0.0139,7.83405
1811,-0.01389,7.83405
1812,-0.01388,7.83405
1813,-0.01387,7.85075
1814,-0.01386,7.81734
1815,-0.01385,7.83405
1816,-0.01384,7.83405
1817,-0.01383,7.83405
1818,-0.01382,7.83405
1819,-0.01381,7.83405
1820,-0.0138,7.81734
1821,-0.01379,7.83405
1822,-0.01378,7.83405
1823,-0.01377,7.83405
1824,-0.01376,7.83405
1825,-0.01375,7.83405
1826,-0.01374,7.83405
1827,-0.01373,7.83405
1828,-0.01372,7.85075
1829,-0.01371,7.81734
1830,-0.0137,7.85075
1831,-0.01369,7.81734
1832,-0.01368,7.83405
1833,-0.01367,7.83405
1834,-0.01366,7.81734
1835,-0.01365,7.85075
1836,-0.01364,7.81734
1837,-0.01363,7.83405
1838,-0.01362,7.83405
1839,-0.01361,7.83405
1840,-0.0136,7.83405
1841,-0.01359,7.83405
1842,-0.01358,7.83405
1843,-0.01357,7.81734
1844,-0.01356,7.85075
1845,-0.01355,7.81734
1846,-0.01354,7.83405
1847,-0.01353,7.83405
1848,-0.01352,7.83405
1849,-0.01351,7.83405
1850,-0.0135,7.83405
1851,-0.01349,7.83405
1852,-0.01348,7.83405
1853,-0.01347,7.83405
1854,-0.01346,7.83405
1855,-0.01345,7.83405
1856,-0.01344,7.83405
1857,-0.01343,7.83405
1858,-0.01342,7.83405
1859,-0.01341,7.83405
1860,-0.0134,7.83405
1861,-0.01339,7.83405
1862,-0.01338,7.83405
1863,-0.01337,7.83405
1864,-0.01336,7.83405
1865,-0.01335,7.83405
1866,-0.01334,7.83405
1867,-0.01333,7.83405
1868,-0.01332,7.83405
1869,-0.01331,7.83405
1870,-0.0133,7.83405
1871,-0.01329,7.83405
1872,-0.01328,7.83405
1873,-0.01327,7.83405
1874,-0.01326,7.83405
1875,-0.01325,7.83405
1876,-0.01324,7.83405
1877,-0.01323,7.83405
1878,-0.01322,7.83405
1879,-0.01321,7.83405
1880,-0.0132,7.83405
1881,-0.01319,7.83405
1882,-0.01318,7.83405
1883,-0.01317,7.83405
1884,-0.01316,7.83405
1885,-0.01315,7.83405
1886,-0.01314,7.83405
1887,-0.01313,7.83405
1888,-0.01312,7.83405
1889,-0.01311,7.83405
1890,-0.0131,7.83405
1891,-0.01309,7.83405
1892,-0.01308,7.83405
1893,-0.01307,7.83405
1894,-0.01306,7.83405
1895,-0.01305,7.83405
1896,-0.01304,7.83405
1897,-0.01303,7.83405
1898,-0.01302,7.83405
1899,-0.01301,7.83405
1900,-0.013,7.83405
1901,-0.01299,7.83405
1902,-0.01298,7.83405
1903,-0.01297,7.83405
1904,-0.01296,7.83405
1905,-0.01295,7.83405
1906,-0.01294,7.83405
1907,-0.01293,7.83405
1908,-0.01292,7.83405
1909,-0.01291,7.83405
1910,-0.0129,7.83405
1911,-0.01289,7.83405
1912,-0.01288,7.83405
1913,-0.01287,7.83405
1914,-0.01286,7.83405
1915,-0.01285,7.83405
1916,-0.01284,7.83405
1917,-0.01283,7.83405
1918,-0.01282,7.83405
1919,-0.01281,7.83405
1920,-0.0128,7.83405
1921,-0.01279,7.83405
1922,-0.01278,7.83405
1923,-0.01277,7.83405
1924,-0.01276,7.83405
1925,-0.01275,7.83405
1926,-0.01274,7.83405
1927,-0.01273,7.83405
1928,-0.01272,7.83405
1929,-0.01271,7.83405
1930,-0.0127,7.83405
1931,-0.01269,7.83405
1932,-0.01268,7.83405
1933,-0.01267,7.83405
1934,-0.01266,7.83405
1935,-0.01265,7.83405
1936,-0.01264,7.83405
1937,-0.01263,7.83405
1938,-0.01262,7.83405
1939,-0.01261,7.83405
1940,-0.0126,7.83405
1941,-0.01259,7.83405
1942,-0.01258,7.83405
1943,-0.01257,7.83405
1944,-0.01256,7.83405
1945,-0.01255,7.83405
1946,-0.01254,7.83405
1947,-0.01253,7.83405
1948,-0.01252,7.83405
1949,-0.01251,7.83405
1950,-0.0125,7.83405
1951,-0.01249,7.83405
1952,-0.01248,7.83405
1953,-0.01247,7.83405
1954,-0.01246,7.83405
1955,-0.01245,7.83405
1956,-0.01244,7.83405
1957,-0.01243,7.83405
1958,-0.01242,7.83405
1959,-0.01241,7.83405
1960,-0.0124,7.83405
1961,-0.01239,7.83405
1962,-0.01238,7.83405
1963,-0.01237,7.83405
1964,-0.01236,7.83405
1965,-0.01235,7.83405
1966,-0.01234,7.83405
1967,-0.01233,7.83405
1968,-0.01232,7.83405
1969,-0.01231,7.83405
1970,-0.0123,7.83405
1971,-0.01229,7.83405
1972,-0.01228,7.83405
1973,-0.01227,7.83405
1974,-0.01226,7.83405
1975,-0.01225,7.83405
1976,-0.01224,7.83405
1977,-0.01223,7.83405
1978,-0.01222,7.83405
1979,-0.01221,7.83405
1980,-0.0122,7.83405
1981,-0.01219,7.83405
1982,-0.01218,7.83405
1983,-0.01217,7.83405
1984,-0.01216,7.83405
1985,-0.01215,7.83405
1986,-0.01214,7.83405
1987,-0.01213,7.83405
1988,-0.01212,7.83405
1989,-0.01211,7.83405
1990,-0.0121,7.83405
1991,-0.01209,7.83405
1992,-0.01208,7.83405
1993,-0.01207,7.83405
1994,-0.01206,7.83405
1995,-0.01205,7.83405
1996,-0.01204,7.83405
1997,-0.01203,7.83405
1998,-0.01202,7.83405
1999,-0.01201,7.83405
2000,-0.012,7.83405
2001,-0.01199,7.83405
2002,-0.01198,7.83405
2003,-0.01197,7.83405
2004,-0.01196,7.83405
2005,-0.01195,7.83405
2006,-0.01194,7.83405
2007,-0.01193,7.83405
2008,-0.01192,7.83405
2009,-0.01191,7.83405
2010,-0.0119,7.83405
2011,-0.01189,7.83405
2012,-0.01188,7.83405
2013,-0.01187,7.83405
2014,-0.01186,7.83405
2015,-0.01185,7.83405
2016,-0.01184,7.83405
2017,-0.01183,7.83405
2018,-0.01182,7.83405
2019,-0.01181,7.83405
2020,-0.0118,7.83405
2021,-0.01179,7.83405
2022,-0.01178,7.83405
2023,-0.01177,7.83405
2024,-0.01176,7.83405
2025,-0.01175,7.83405
2026,-0.01174,7.83405
2027,-0.01173,7.83405
2028,-0.01172,7.83405
2029,-0.01171,7.83405
2030,-0.0117,7.83405
2031,-0.01169,7.83405
2032,-0.01168,7.83405
2033,-0.01167,7.83405
2034,-0.01166,7.83405
2035,-0.01165,7.83405
