;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
162,-0.03038,-0.0668149,0.0167037
163,-0.03037,-0.0334074,0.0334074
164,-0.03036,-0.0334074,0.0334074
165,-0.03035,-0.0668149,0.0334074
166,-0.03034,-0.0668149,0.0334074
167,-0.03033,-0.0668149,0.0167037
168,-0.03032,-0.0668149,0.0167037
169,-0.03031,-0.0668149,0.0167037
170,-0.0303,-0.0668149,0.0167037
171,-0.03029,-0.0668149,0.0167037
172,-0.03028,-0.0668149,0.0167037
173,-0.03027,-0.0668149,0.0334074
174,-0.03026,-0.0668149,0.0334074
175,-0.03025,-0.0668149,0.0334074
176,-0.03024,-0.0668149,0.0334074
177,-0.03023,-0.0668149,0.0334074
178,-0.03022,-0.0668149,0.0167037
179,-0.03021,-0.0668149,0.0167037
180,-0.0302,-0.0668149,0
181,-0.03019,-0.0668149,0.0334074
182,-0.03018,-0.0668149,0.0334074
183,-0.03017,-0.0668149,0.0167037
184,-0.03016,-0.0668149,0.0167037
185,-0.03015,-0.0668149,0.0334074
186,-0.03014,-0.0668149,0
187,-0.03013,-0.0668149,0.0167037
188,-0.03012,-0.0668149,0.0167037
189,-0.03011,-0.0668149,0.0334074
190,-0.0301,-0.0668149,0.0167037
191,-0.03009,-0.0668149,0.0334074
192,-0.03008,-0.0668149,0
193,-0.03007,-0.0668149,0.0167037
194,-0.03006,-0.0668149,0.0167037
195,-0.03005,-0.0668149,0.0334074
196,-0.03004,-0.0668149,0.0167037
197,-0.03003,-0.0668149,0.0167037
198,-0.03002,-0.0668149,0.0334074
199,-0.03001,-0.0668149,0.0334074
200,-0.03,-0.0668149,0.0334074
201,-0.02999,-0.0668149,0
202,-0.02998,-0.0668149,0.0167037
203,-0.02997,-0.0668149,0.0167037
204,-0.02996,-0.0668149,0.0167037
205,-0.02995,-0.0668149,0.0167037
206,-0.02994,-0.0668149,0.0167037
207,-0.02993,-0.0668149,0.0167037
208,-0.02992,-0.0668149,0.0167037
209,-0.02991,-0.0668149,0.0167037
210,-0.0299,-0.0668149,0
211,-0.02989,-0.0668149,0.0334074
212,-0.02988,-0.0668149,0.0334074
213,-0.02987,-0.0668149,0.0334074
214,-0.02986,-0.0668149,0.0334074
215,-0.02985,-0.0668149,0
216,-0.02984,-0.0668149,0.0334074
217,-0.02983,-0.0668149,0.0334074
218,-0.02982,-0.0668149,0.0334074
219,-0.02981,-0.0668149,0.0334074
220,-0.0298,-0.0668149,0.0334074
221,-0.02979,-0.0668149,0.0334074
222,-0.02978,-0.0668149,0.0334074
223,-0.02977,-0.0668149,0.0334074
224,-0.02976,-0.0668149,0.0334074
225,-0.02975,-0.0668149,0.0334074
226,-0.02974,-0.0668149,0.0334074
227,-0.02973,-0.0668149,0.0334074
228,-0.02972,-0.0668149,0
229,-0.02971,-0.0668149,0.0334074
230,-0.0297,-0.0668149,0.0334074
231,-0.02969,-0.0668149,0.0334074
232,-0.02968,-0.0668149,0.0334074
233,-0.02967,-0.0668149,0.0334074
234,-0.02966,-0.0668149,0
235,-0.02965,-0.0668149,0.0167037
236,-0.02964,-0.0668149,0.0167037
237,-0.02963,-0.0668149,0.0167037
238,-0.02962,-0.0668149,0.0334074
239,-0.02961,-0.0668149,0.0167037
240,-0.0296,-0.0668149,0.0167037
241,-0.02959,-0.0668149,0.0167037
242,-0.02958,-0.0668149,0.0167037
243,-0.02957,-0.0668149,0.0334074
244,-0.02956,-0.0668149,0.0334074
245,-0.02955,-0.0668149,0
246,-0.02954,-0.0668149,0
247,-0.02953,-0.0668149,0.0334074
248,-0.02952,-0.0668149,0.0167037
249,-0.02951,-0.0668149,0.0167037
250,-0.0295,-0.0668149,0.0334074
251,-0.02949,-0.0668149,0.0167037
252,-0.02948,-0.0668149,0.0167037
253,-0.02947,-0.0668149,0.0334074
254,-0.02946,-0.0668149,0.0334074
255,-0.02945,-0.0668149,0
256,-0.02944,-0.0668149,0.0334074
257,-0.02943,-0.0668149,0
258,-0.02942,-0.0501112,0.0334074
259,-0.02941,-0.0501112,0.0334074
260,-0.0294,-0.0334074,0.0334074
261,-0.02939,-0.0334074,0.0334074
262,-0.02938,0.0167037,0.0501112
263,-0.02937,0.0167037,0.0501112
264,-0.02936,0.0167037,0.0334074
265,-0.02935,0.0167037,0.0334074
266,-0.02934,0.0334074,0.0334074
267,-0.02933,0.0334074,0.0334074
268,-0.02932,0.0334074,0.0167037
269,-0.02931,0.0501112,0.0167037
270,-0.0293,0.0501112,0.0167037
271,-0.02929,0.0501112,0.0167037
272,-0.02928,0.0668149,0.0167037
273,-0.02927,0.0668149,0
274,-0.02926,0.0835186,0.0334074
275,-0.02925,0.116926,0.0334074
276,-0.02924,0.100222,0.0334074
277,-0.02923,0.13363,0.0334074
278,-0.02922,0.116926,0.0334074
279,-0.02921,0.150333,0.0334074
280,-0.0292,0.150333,0.0334074
281,-0.02919,0.167037,0.0334074
282,-0.02918,0.167037,0.0334074
283,-0.02917,0.167037,0.0334074
284,-0.02916,0.200445,0.0334074
285,-0.02915,0.183741,0.0334074
286,-0.02914,0.217148,0.0334074
287,-0.02913,0.217148,0.0334074
288,-0.02912,0.217148,0.0334074
289,-0.02911,0.250556,0.0334074
290,-0.0291,0.250556,0.0334074
291,-0.02909,0.26726,0.0334074
292,-0.02908,0.26726,0.0334074
293,-0.02907,0.283963,0.0334074
294,-0.02906,0.283963,0.0334074
295,-0.02905,0.300667,0.0334074
296,-0.02904,0.300667,0.0334074
297,-0.02903,0.317371,0.0334074
298,-0.02902,0.317371,0.0334074
299,-0.02901,0.317371,0.0334074
300,-0.029,0.350778,0.0334074
301,-0.02899,0.350778,0.0334074
302,-0.02898,0.350778,0.0334074
303,-0.02897,0.350778,0.0334074
304,-0.02896,0.384186,0.0334074
305,-0.02895,0.384186,0.0334074
306,-0.02894,0.400889,0.0334074
307,-0.02893,0.400889,0.0334074
308,-0.02892,0.400889,0.0334074
309,-0.02891,0.434297,0.0334074
310,-0.0289,0.417593,0.0334074
311,-0.02889,0.451,0.0334074
312,-0.02888,0.451,0.0334074
313,-0.02887,0.467704,0.0334074
314,-0.02886,0.451,0.0334074
315,-0.02885,0.501112,0.0334074
316,-0.02884,0.501112,0.0334074
317,-0.02883,0.501112,0.0334074
318,-0.02882,0.517815,0.0334074
319,-0.02881,0.517815,0.0334074
320,-0.0288,0.534519,0.0334074
321,-0.02879,0.534519,0.0334074
322,-0.02878,0.551223,0.0334074
323,-0.02877,0.551223,0.0334074
324,-0.02876,0.567927,0.0334074
325,-0.02875,0.567927,0.0334074
326,-0.02874,0.58463,0.0334074
327,-0.02873,0.58463,0.0334074
328,-0.02872,0.601334,0.0334074
329,-0.02871,0.601334,0.0334074
330,-0.0287,0.601334,0.0334074
331,-0.02869,0.634741,0.0334074
332,-0.02868,0.618038,0.0334074
333,-0.02867,0.651445,0.0334074
