;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
443,-0.02757,0.58463
444,-0.02756,0.551223
445,-0.02755,0.467704
446,-0.02754,0.400889
447,-0.02753,0.367482
448,-0.02752,0.400889
449,-0.02751,0.367482
450,-0.0275,0.300667
451,-0.02749,0.601334
452,-0.02748,0.534519
453,-0.02747,0.467704
454,-0.02746,0.417593
455,-0.02745,0.367482
456,-0.02744,0.367482
457,-0.02743,0.601334
458,-0.02742,0.517815
459,-0.02741,0.451
460,-0.0274,0.768371
461,-0.02739,0.668149
462,-0.02738,0.567927
463,-0.02737,0.534519
464,-0.02736,0.451
465,-0.02735,0.400889
466,-0.02734,0.367482
467,-0.02733,0.601334
468,-0.02732,0.501112
469,-0.02731,0.434297
470,-0.0273,0.618038
471,-0.02729,0.517815
472,-0.02728,0.467704
473,-0.02727,0.417593
474,-0.02726,0.417593
475,-0.02725,0.451
476,-0.02724,0.400889
477,-0.02723,0.350778
478,-0.02722,0.300667
479,-0.02721,0.283963
480,-0.0272,0.217148
481,-0.02719,0.451
482,-0.02718,0.384186
483,-0.02717,0.350778
484,-0.02716,0.317371
485,-0.02715,0.250556
486,-0.02714,0.300667
487,-0.02713,0.384186
488,-0.02712,0.300667
489,-0.02711,0.451
490,-0.0271,0.400889
491,-0.02709,0.384186
492,-0.02708,0.300667
493,-0.02707,0.317371
494,-0.02706,0.217148
495,-0.02705,0.367482
496,-0.02704,0.601334
497,-0.02703,0.501112
498,-0.02702,0.451
499,-0.02701,0.417593
500,-0.027,0.350778
501,-0.02699,0.300667
502,-0.02698,0.317371
503,-0.02697,0.434297
504,-0.02696,0.367482
505,-0.02695,0.334074
506,-0.02694,0.300667
507,-0.02693,0.250556
508,-0.02692,0.217148
509,-0.02691,0.434297
510,-0.0269,0.334074
511,-0.02689,0.300667
512,-0.02688,0.300667
513,-0.02687,0.451
514,-0.02686,0.384186
515,-0.02685,0.350778
516,-0.02684,0.300667
517,-0.02683,0.250556
518,-0.02682,0.400889
519,-0.02681,0.367482
520,-0.0268,0.317371
521,-0.02679,0.317371
522,-0.02678,0.334074
523,-0.02677,0.26726
524,-0.02676,0.300667
525,-0.02675,0.434297
526,-0.02674,0.384186
527,-0.02673,0.334074
528,-0.02672,0.300667
529,-0.02671,0.367482
530,-0.0267,0.300667
531,-0.02669,0.417593
532,-0.02668,0.451
533,-0.02667,0.400889
534,-0.02666,0.350778
535,-0.02665,0.317371
536,-0.02664,0.283963
537,-0.02663,0.200445
538,-0.02662,0.58463
539,-0.02661,0.501112
540,-0.0266,0.467704
541,-0.02659,0.400889
542,-0.02658,0.350778
543,-0.02657,0.334074
544,-0.02656,0.26726
545,-0.02655,0.334074
546,-0.02654,0.317371
547,-0.02653,0.283963
548,-0.02652,0.384186
549,-0.02651,0.334074
550,-0.0265,0.300667
551,-0.02649,0.250556
552,-0.02648,0.217148
553,-0.02647,0.250556
554,-0.02646,0.26726
555,-0.02645,0.200445
556,-0.02644,0.250556
557,-0.02643,0.451
558,-0.02642,0.367482
559,-0.02641,0.317371
560,-0.0264,0.334074
561,-0.02639,0.317371
562,-0.02638,0.26726
563,-0.02637,0.451
564,-0.02636,0.400889
565,-0.02635,0.350778
566,-0.02634,0.317371
567,-0.02633,0.300667
568,-0.02632,0.217148
569,-0.02631,0.317371
570,-0.0263,0.467704
571,-0.02629,0.384186
572,-0.02628,0.350778
573,-0.02627,0.300667
574,-0.02626,0.26726
575,-0.02625,0.217148
576,-0.02624,0.200445
577,-0.02623,0.451
578,-0.02622,0.350778
579,-0.02621,0.317371
580,-0.0262,0.283963
581,-0.02619,0.217148
582,-0.02618,0.300667
583,-0.02617,0.334074
584,-0.02616,0.26726
585,-0.02615,0.467704
586,-0.02614,0.400889
587,-0.02613,0.384186
588,-0.02612,0.317371
589,-0.02611,0.283963
590,-0.0261,0.26726
591,-0.02609,0.200445
592,-0.02608,0.434297
593,-0.02607,0.384186
594,-0.02606,0.350778
595,-0.02605,0.317371
596,-0.02604,0.250556
597,-0.02603,0.217148
598,-0.02602,0.451
599,-0.02601,0.350778
600,-0.026,0.317371
601,-0.02599,0.317371
602,-0.02598,0.350778
603,-0.02597,0.300667
604,-0.02596,0.26726
605,-0.02595,0.300667
606,-0.02594,0.317371
607,-0.02593,0.283963
608,-0.02592,0.217148
609,-0.02591,0.367482
610,-0.0259,0.300667
611,-0.02589,0.26726
612,-0.02588,0.250556
613,-0.02587,0.434297
614,-0.02586,0.350778
615,-0.02585,0.334074
616,-0.02584,0.334074
617,-0.02583,0.250556
618,-0.02582,0.200445
619,-0.02581,0.300667
620,-0.0258,0.384186
621,-0.02579,0.317371
622,-0.02578,0.300667
623,-0.02577,0.283963
624,-0.02576,0.317371
625,-0.02575,0.217148
626,-0.02574,0.217148
627,-0.02573,0.250556
628,-0.02572,0.300667
629,-0.02571,0.200445
