;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
223,-0.02977,0.0501112
224,-0.02976,0.0501112
225,-0.02975,0.0501112
226,-0.02974,0.0501112
227,-0.02973,0.0501112
228,-0.02972,0.0501112
229,-0.02971,0.0501112
230,-0.0297,0.0501112
231,-0.02969,0.0501112
232,-0.02968,0.0501112
233,-0.02967,0.0501112
234,-0.02966,0.0501112
235,-0.02965,0.0501112
236,-0.02964,0.0501112
237,-0.02963,0.0501112
238,-0.02962,0.0501112
239,-0.02961,0.0501112
240,-0.0296,0.0501112
241,-0.02959,0.0501112
242,-0.02958,0.0501112
243,-0.02957,0.0501112
244,-0.02956,0.0501112
245,-0.02955,0.0501112
246,-0.02954,0.0501112
247,-0.02953,0.0501112
248,-0.02952,0.0501112
249,-0.02951,0.0501112
250,-0.0295,0.0501112
251,-0.02949,0.0501112
252,-0.02948,0.0501112
253,-0.02947,0.0501112
254,-0.02946,0.0501112
255,-0.02945,0.0501112
256,-0.02944,0.0501112
257,-0.02943,0.0501112
258,-0.02942,0.0501112
259,-0.02941,0.0501112
260,-0.0294,0.0501112
261,-0.02939,0.0501112
262,-0.02938,0.0501112
263,-0.02937,0.0501112
264,-0.02936,0.0501112
265,-0.02935,0.0501112
266,-0.02934,0.0501112
267,-0.02933,0.0501112
268,-0.02932,0.0501112
269,-0.02931,0.0501112
270,-0.0293,0.0501112
271,-0.02929,0.0501112
272,-0.02928,0.0501112
273,-0.02927,0.0501112
274,-0.02926,0.0501112
275,-0.02925,0.0501112
276,-0.02924,0.0501112
277,-0.02923,0.0501112
278,-0.02922,0.0501112
279,-0.02921,0.0501112
280,-0.0292,0.0501112
281,-0.02919,0.0501112
282,-0.02918,0.0501112
283,-0.02917,0.0501112
284,-0.02916,0.0501112
285,-0.02915,0.0501112
286,-0.02914,0.0501112
287,-0.02913,0.0501112
288,-0.02912,0.0501112
289,-0.02911,0.0501112
290,-0.0291,0.0501112
291,-0.02909,0.0501112
292,-0.02908,0.0501112
293,-0.02907,0.0501112
294,-0.02906,0.0501112
295,-0.02905,0.0501112
296,-0.02904,0.0501112
297,-0.02903,0.0501112
298,-0.02902,0.0501112
299,-0.02901,0.0501112
300,-0.029,0.0501112
301,-0.02899,0.0501112
302,-0.02898,0.0501112
303,-0.02897,0.0501112
304,-0.02896,0.0501112
305,-0.02895,0.0501112
306,-0.02894,0.0501112
307,-0.02893,0.0501112
308,-0.02892,0.0501112
309,-0.02891,0.0501112
310,-0.0289,0.0501112
311,-0.02889,0.0501112
312,-0.02888,0.0501112
313,-0.02887,0.0501112
314,-0.02886,0.0501112
315,-0.02885,0.0501112
316,-0.02884,0.0501112
317,-0.02883,0.0501112
318,-0.02882,0.0501112
319,-0.02881,0.0501112
320,-0.0288,0.0501112
321,-0.02879,0.0501112
322,-0.02878,0.0501112
323,-0.02877,0.0501112
324,-0.02876,0.0501112
325,-0.02875,0.0501112
326,-0.02874,0.0501112
327,-0.02873,0.0501112
328,-0.02872,0.0501112
329,-0.02871,0.0501112
330,-0.0287,0.0501112
331,-0.02869,0.0501112
332,-0.02868,0.0501112
333,-0.02867,0.0501112
334,-0.02866,0.0501112
335,-0.02865,0.0501112
336,-0.02864,0.0501112
337,-0.02863,0.0501112
338,-0.02862,0.0501112
339,-0.02861,0.0501112
340,-0.0286,0.0501112
341,-0.02859,0.0501112
342,-0.02858,0.0501112
343,-0.02857,0.0501112
344,-0.02856,0.0501112
345,-0.02855,0.0501112
346,-0.02854,0.0501112
347,-0.02853,0.0501112
348,-0.02852,0.0501112
349,-0.02851,0.0501112
350,-0.0285,0.0501112
351,-0.02849,0.0501112
352,-0.02848,0.0501112
353,-0.02847,0.0501112
354,-0.02846,0.0501112
355,-0.02845,0.0501112
356,-0.02844,0.0501112
357,-0.02843,0.0501112
358,-0.02842,0.0501112
359,-0.02841,0.0501112
360,-0.0284,0.0501112
361,-0.02839,0.0501112
362,-0.02838,0.0501112
363,-0.02837,0.0501112
364,-0.02836,0.0501112
365,-0.02835,0.0501112
366,-0.02834,0.0501112
367,-0.02833,0.0501112
368,-0.02832,0.0501112
369,-0.02831,0.0501112
370,-0.0283,0.0501112
371,-0.02829,0.0501112
372,-0.02828,0.0501112
373,-0.02827,0.0501112
374,-0.02826,0.0501112
375,-0.02825,0.0501112
376,-0.02824,0.0501112
377,-0.02823,0.0501112
378,-0.02822,0.0501112
379,-0.02821,0.0501112
380,-0.0282,0.0501112
381,-0.02819,0.0501112
382,-0.02818,0.0501112
383,-0.02817,0.0501112
384,-0.02816,0.0501112
385,-0.02815,0.0501112
386,-0.02814,0.0501112
387,-0.02813,0.0501112
388,-0.02812,0.0501112
389,-0.02811,0.0501112
390,-0.0281,0.0501112
391,-0.02809,0.0501112
392,-0.02808,0.0501112
393,-0.02807,0.0501112
394,-0.02806,0.0501112
395,-0.02805,0.0501112
396,-0.02804,0.0501112
397,-0.02803,0.0501112
398,-0.02802,0.0501112
399,-0.02801,0.0501112
