;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
771,-0.02429,2.18819
772,-0.02428,2.18819
773,-0.02427,2.18819
774,-0.02426,2.18819
775,-0.02425,2.18819
776,-0.02424,2.18819
777,-0.02423,2.18819
778,-0.02422,2.18819
779,-0.02421,2.18819
780,-0.0242,2.18819
781,-0.02419,2.18819
782,-0.02418,2.18819
783,-0.02417,2.18819
784,-0.02416,2.18819
785,-0.02415,2.18819
786,-0.02414,2.18819
787,-0.02413,2.18819
788,-0.02412,2.18819
789,-0.02411,2.18819
790,-0.0241,2.18819
791,-0.02409,2.18819
792,-0.02408,2.18819
793,-0.02407,2.18819
794,-0.02406,2.18819
795,-0.02405,2.18819
796,-0.02404,2.18819
797,-0.02403,2.18819
798,-0.02402,2.18819
799,-0.02401,2.18819
800,-0.024,2.18819
801,-0.02399,2.18819
802,-0.02398,2.18819
803,-0.02397,2.18819
804,-0.02396,2.18819
805,-0.02395,2.18819
806,-0.02394,2.18819
807,-0.02393,2.18819
808,-0.02392,2.18819
809,-0.02391,2.18819
810,-0.0239,2.18819
811,-0.02389,2.18819
812,-0.02388,2.18819
813,-0.02387,2.18819
814,-0.02386,2.18819
815,-0.02385,2.18819
816,-0.02384,2.18819
817,-0.02383,2.18819
818,-0.02382,2.18819
819,-0.02381,2.18819
820,-0.0238,2.18819
821,-0.02379,2.18819
822,-0.02378,2.18819
823,-0.02377,2.18819
824,-0.02376,2.18819
825,-0.02375,2.18819
826,-0.02374,2.18819
827,-0.02373,2.18819
828,-0.02372,2.18819
829,-0.02371,2.18819
830,-0.0237,2.18819
831,-0.02369,2.18819
832,-0.02368,2.18819
833,-0.02367,2.18819
834,-0.02366,2.18819
835,-0.02365,2.18819
836,-0.02364,2.18819
837,-0.02363,2.18819
838,-0.02362,2.18819
839,-0.02361,2.18819
840,-0.0236,2.18819
841,-0.02359,2.18819
842,-0.02358,2.18819
843,-0.02357,2.18819
844,-0.02356,2.18819
845,-0.02355,2.18819
846,-0.02354,2.18819
847,-0.02353,2.18819
848,-0.02352,2.18819
849,-0.02351,2.18819
850,-0.0235,2.18819
851,-0.02349,2.18819
852,-0.02348,2.18819
853,-0.02347,2.18819
854,-0.02346,2.18819
855,-0.02345,2.18819
856,-0.02344,2.18819
857,-0.02343,2.18819
858,-0.02342,2.18819
859,-0.02341,2.18819
860,-0.0234,2.18819
861,-0.02339,2.18819
862,-0.02338,2.18819
863,-0.02337,2.18819
864,-0.02336,2.18819
865,-0.02335,2.18819
866,-0.02334,2.18819
867,-0.02333,2.18819
868,-0.02332,2.18819
869,-0.02331,2.18819
870,-0.0233,2.18819
871,-0.02329,2.18819
872,-0.02328,2.18819
873,-0.02327,2.18819
874,-0.02326,2.18819
875,-0.02325,2.18819
876,-0.02324,2.18819
877,-0.02323,2.18819
878,-0.02322,2.18819
879,-0.02321,2.18819
880,-0.0232,2.18819
881,-0.02319,2.18819
882,-0.02318,2.18819
883,-0.02317,2.18819
884,-0.02316,2.18819
885,-0.02315,2.18819
886,-0.02314,2.18819
887,-0.02313,2.18819
888,-0.02312,2.18819
889,-0.02311,2.18819
890,-0.0231,2.18819
891,-0.02309,2.18819
892,-0.02308,2.18819
893,-0.02307,2.18819
894,-0.02306,2.18819
895,-0.02305,2.18819
896,-0.02304,2.18819
897,-0.02303,2.18819
898,-0.02302,2.18819
899,-0.02301,2.18819
900,-0.023,2.18819
901,-0.02299,2.18819
902,-0.02298,2.18819
903,-0.02297,2.18819
904,-0.02296,2.18819
905,-0.02295,2.18819
906,-0.02294,2.18819
907,-0.02293,2.18819
908,-0.02292,2.18819
909,-0.02291,2.18819
910,-0.0229,2.18819
911,-0.02289,2.18819
912,-0.02288,2.18819
913,-0.02287,2.18819
914,-0.02286,2.18819
915,-0.02285,2.18819
916,-0.02284,2.18819
917,-0.02283,2.18819
918,-0.02282,2.18819
919,-0.02281,2.18819
920,-0.0228,2.18819
921,-0.02279,2.18819
922,-0.02278,2.18819
923,-0.02277,2.18819
924,-0.02276,2.18819
925,-0.02275,2.18819
926,-0.02274,2.18819
927,-0.02273,2.18819
928,-0.02272,2.18819
929,-0.02271,2.18819
930,-0.0227,2.18819
931,-0.02269,2.18819
932,-0.02268,2.18819
933,-0.02267,2.18819
934,-0.02266,2.18819
935,-0.02265,2.18819
936,-0.02264,2.18819
937,-0.02263,2.18819
938,-0.02262,2.18819
939,-0.02261,2.18819
940,-0.0226,2.18819
941,-0.02259,2.18819
942,-0.02258,2.18819
943,-0.02257,2.18819
944,-0.02256,2.18819
945,-0.02255,2.18819
946,-0.02254,2.18819
947,-0.02253,2.18819
948,-0.02252,2.18819
949,-0.02251,2.18819
950,-0.0225,2.18819
951,-0.02249,2.18819
952,-0.02248,2.18819
953,-0.02247,2.18819
954,-0.02246,2.18819
955,-0.02245,2.18819
956,-0.02244,2.18819
957,-0.02243,2.18819
958,-0.02242,2.18819
959,-0.02241,2.18819
960,-0.0224,2.18819
961,-0.02239,2.18819
962,-0.02238,2.18819
963,-0.02237,2.18819
964,-0.02236,2.18819
965,-0.02235,2.18819
966,-0.02234,2.18819
967,-0.02233,2.18819
968,-0.02232,2.18819
969,-0.02231,2.18819
970,-0.0223,2.18819
971,-0.02229,2.18819
972,-0.02228,2.18819
973,-0.02227,2.18819
974,-0.02226,2.18819
975,-0.02225,2.18819
976,-0.02224,2.18819
977,-0.02223,2.18819
978,-0.02222,2.18819
979,-0.02221,2.18819
980,-0.0222,2.18819
981,-0.02219,2.18819
982,-0.02218,2.18819
983,-0.02217,2.18819
984,-0.02216,2.18819
985,-0.02215,2.18819
986,-0.02214,2.18819
987,-0.02213,2.18819
988,-0.02212,2.17148
989,-0.02211,2.17148
990,-0.0221,2.18819
991,-0.02209,2.18819
992,-0.02208,2.18819
993,-0.02207,2.18819
994,-0.02206,2.18819
995,-0.02205,2.18819
996,-0.02204,2.17148
997,-0.02203,2.17148
998,-0.02202,2.18819
999,-0.02201,2.18819
1000,-0.022,2.18819
1001,-0.02199,2.18819
1002,-0.02198,2.18819
1003,-0.02197,2.18819
1004,-0.02196,2.18819
1005,-0.02195,2.18819
1006,-0.02194,2.18819
1007,-0.02193,2.18819
1008,-0.02192,2.18819
1009,-0.02191,2.18819
1010,-0.0219,2.18819
1011,-0.02189,2.2216
1012,-0.02188,2.17148
1013,-0.02187,2.18819
1014,-0.02186,2.18819
1015,-0.02185,2.18819
1016,-0.02184,2.15478
1017,-0.02183,2.18819
1018,-0.02182,2.18819
1019,-0.02181,2.18819
1020,-0.0218,2.18819
1021,-0.02179,2.18819
1022,-0.02178,2.18819
1023,-0.02177,2.18819
1024,-0.02176,2.18819
1025,-0.02175,2.18819
1026,-0.02174,2.18819
1027,-0.02173,2.18819
1028,-0.02172,2.18819
1029,-0.02171,2.18819
1030,-0.0217,2.18819
1031,-0.02169,2.18819
1032,-0.02168,2.18819
1033,-0.02167,2.18819
1034,-0.02166,2.18819
1035,-0.02165,2.18819
1036,-0.02164,2.18819
1037,-0.02163,2.18819
1038,-0.02162,2.18819
1039,-0.02161,2.18819
1040,-0.0216,2.18819
1041,-0.02159,2.18819
1042,-0.02158,2.18819
1043,-0.02157,2.17148
1044,-0.02156,2.18819
1045,-0.02155,2.2216
1046,-0.02154,2.18819
1047,-0.02153,2.18819
1048,-0.02152,2.18819
1049,-0.02151,2.17148
