;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
409,-0.02791,2.40534,0.0334074
410,-0.0279,2.38863,0.0334074
411,-0.02789,2.42204,0.0334074
412,-0.02788,2.40534,0.0334074
413,-0.02787,2.43874,0.0334074
414,-0.02786,2.42204,0.0334074
415,-0.02785,2.47215,0.0334074
416,-0.02784,2.43874,0.0334074
417,-0.02783,2.48885,0.0334074
418,-0.02782,2.47215,0.0334074
419,-0.02781,2.50556,0.0334074
420,-0.0278,2.48885,0.0334074
421,-0.02779,2.52226,0.0334074
422,-0.02778,2.50556,0.0334074
423,-0.02777,2.52226,0.0334074
424,-0.02776,2.52226,0.0334074
425,-0.02775,2.52226,0.0334074
426,-0.02774,2.55567,0.0334074
427,-0.02773,2.53897,0.0334074
428,-0.02772,2.57237,0.0334074
429,-0.02771,2.55567,0.0334074
430,-0.0277,2.58908,0.0334074
431,-0.02769,2.57237,0.0334074
432,-0.02768,2.60578,0.0334074
433,-0.02767,2.60578,0.0334074
434,-0.02766,2.60578,0.0334074
435,-0.02765,2.62248,0.0334074
436,-0.02764,2.62248,0.0334074
437,-0.02763,2.63919,0.0334074
438,-0.02762,2.63919,0.0334074
439,-0.02761,2.6726,0.0334074
440,-0.0276,2.65589,0.0334074
441,-0.02759,2.6726,0.0334074
442,-0.02758,2.6726,0.0334074
443,-0.02757,2.72271,0.0334074
444,-0.02756,2.6893,0.0334074
445,-0.02755,2.73941,0.0334074
446,-0.02754,2.72271,0.0334074
447,-0.02753,2.75611,0.0334074
448,-0.02752,2.73941,0.0334074
449,-0.02751,2.75611,0.0334074
450,-0.0275,2.75611,0.0334074
451,-0.02749,2.77282,0.0334074
452,-0.02748,2.77282,0.0334074
453,-0.02747,2.78952,0.0334074
454,-0.02746,2.78952,0.0334074
455,-0.02745,2.80623,0.0334074
456,-0.02744,2.80623,0.0334074
457,-0.02743,2.82293,0.0334074
458,-0.02742,2.82293,0.0334074
459,-0.02741,2.83963,0.0334074
460,-0.0274,2.83963,0.0334074
461,-0.02739,2.87304,0.0334074
462,-0.02738,2.85634,0.0334074
463,-0.02737,2.88974,0.0334074
464,-0.02736,2.87304,0.0334074
465,-0.02735,2.90645,0.0334074
466,-0.02734,2.88974,0.0334074
467,-0.02733,2.92315,0.0334074
468,-0.02732,2.90645,0.0334074
469,-0.02731,2.95656,0.0334074
470,-0.0273,2.92315,0.0334074
471,-0.02729,2.97326,0.0334074
472,-0.02728,2.95656,0.0334074
473,-0.02727,2.98997,0.0334074
474,-0.02726,2.98997,0.0334074
475,-0.02725,2.98997,0.0334074
476,-0.02724,2.98997,0.0334074
477,-0.02723,3.02337,0.0334074
478,-0.02722,3.00667,0.0334074
479,-0.02721,3.02337,0.0334074
480,-0.0272,3.02337,0.0334074
481,-0.02719,3.04008,0.0334074
482,-0.02718,3.04008,0.0334074
483,-0.02717,3.05678,0.0334074
484,-0.02716,3.05678,0.0334074
485,-0.02715,3.07348,0.0334074
486,-0.02714,3.07348,0.0334074
487,-0.02713,3.10689,0.0334074
488,-0.02712,3.09019,0.0334074
489,-0.02711,3.1236,0.0334074
490,-0.0271,3.10689,0.0334074
491,-0.02709,3.1403,0.0334074
492,-0.02708,3.1403,0.0334074
493,-0.02707,3.1403,0.0334074
494,-0.02706,3.157,0.0334074
495,-0.02705,3.157,0.0334074
496,-0.02704,3.17371,0.0334074
497,-0.02703,3.17371,0.0334074
498,-0.02702,3.20711,0.0334074
499,-0.02701,3.20711,0.0334074
500,-0.027,3.22382,0.0334074
501,-0.02699,3.22382,0.0334074
502,-0.02698,3.22382,0.0334074
503,-0.02697,3.25723,0.0334074
504,-0.02696,3.24052,0.0334074
505,-0.02695,3.27393,0.0334074
506,-0.02694,3.27393,0.0334074
507,-0.02693,3.27393,0.0334074
508,-0.02692,3.27393,0.0334074
509,-0.02691,3.30734,0.0334074
510,-0.0269,3.29063,0.0334074
511,-0.02689,3.32404,0.0334074
512,-0.02688,3.30734,0.0334074
513,-0.02687,3.34074,0.0334074
514,-0.02686,3.34074,0.0334074
515,-0.02685,3.34074,0.0334074
516,-0.02684,3.34074,0.0334074
517,-0.02683,3.37415,0.0334074
518,-0.02682,3.37415,0.0334074
519,-0.02681,3.37415,0.0334074
520,-0.0268,3.39086,0.0334074
521,-0.02679,3.39086,0.0334074
522,-0.02678,3.39086,0.0334074
523,-0.02677,3.42426,0.0334074
524,-0.02676,3.42426,0.0334074
525,-0.02675,3.42426,0.0334074
526,-0.02674,3.45767,0.0334074
527,-0.02673,3.45767,0.0334074
528,-0.02672,3.47437,0.0334074
529,-0.02671,3.47437,0.0334074
530,-0.0267,3.49108,0.0334074
531,-0.02669,3.49108,0.0334074
532,-0.02668,3.50778,0.0334074
533,-0.02667,3.50778,0.0334074
534,-0.02666,3.50778,0.0334074
535,-0.02665,3.54119,0.0334074
536,-0.02664,3.54119,0.0334074
537,-0.02663,3.54119,0.0334074
538,-0.02662,3.54119,0.0334074
539,-0.02661,3.55789,0.0334074
540,-0.0266,3.55789,0.0334074
541,-0.02659,3.5913,0.0334074
542,-0.02658,3.5746,0.0334074
543,-0.02657,3.608,0.0334074
544,-0.02656,3.5913,0.0334074
