;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
238,-0.02962,0.200445
239,-0.02961,0.200445
240,-0.0296,0.200445
241,-0.02959,0.200445
242,-0.02958,0.200445
243,-0.02957,0.200445
244,-0.02956,0.200445
245,-0.02955,0.200445
246,-0.02954,0.200445
247,-0.02953,0.200445
248,-0.02952,0.200445
249,-0.02951,0.200445
250,-0.0295,0.200445
251,-0.02949,0.200445
252,-0.02948,0.200445
253,-0.02947,0.200445
254,-0.02946,0.200445
255,-0.02945,0.200445
256,-0.02944,0.200445
257,-0.02943,0.200445
258,-0.02942,0.200445
259,-0.02941,0.200445
260,-0.0294,0.200445
261,-0.02939,0.200445
262,-0.02938,0.200445
263,-0.02937,0.200445
264,-0.02936,0.200445
265,-0.02935,0.200445
266,-0.02934,0.200445
267,-0.02933,0.200445
268,-0.02932,0.200445
269,-0.02931,0.200445
270,-0.0293,0.200445
271,-0.02929,0.200445
272,-0.02928,0.200445
273,-0.02927,0.200445
274,-0.02926,0.200445
275,-0.02925,0.200445
276,-0.02924,0.200445
277,-0.02923,0.200445
278,-0.02922,0.200445
279,-0.02921,0.200445
280,-0.0292,0.200445
281,-0.02919,0.200445
282,-0.02918,0.200445
283,-0.02917,0.200445
284,-0.02916,0.200445
285,-0.02915,0.200445
286,-0.02914,0.200445
287,-0.02913,0.200445
288,-0.02912,0.200445
289,-0.02911,0.200445
290,-0.0291,0.200445
291,-0.02909,0.200445
292,-0.02908,0.200445
293,-0.02907,0.200445
294,-0.02906,0.200445
295,-0.02905,0.200445
296,-0.02904,0.200445
297,-0.02903,0.200445
298,-0.02902,0.200445
299,-0.02901,0.200445
300,-0.029,0.200445
301,-0.02899,0.200445
302,-0.02898,0.200445
303,-0.02897,0.200445
304,-0.02896,0.200445
305,-0.02895,0.200445
306,-0.02894,0.200445
307,-0.02893,0.200445
308,-0.02892,0.200445
309,-0.02891,0.200445
310,-0.0289,0.200445
311,-0.02889,0.200445
312,-0.02888,0.200445
313,-0.02887,0.200445
314,-0.02886,0.200445
315,-0.02885,0.200445
316,-0.02884,0.200445
317,-0.02883,0.200445
318,-0.02882,0.200445
319,-0.02881,0.200445
320,-0.0288,0.200445
321,-0.02879,0.200445
322,-0.02878,0.200445
323,-0.02877,0.200445
324,-0.02876,0.200445
325,-0.02875,0.200445
326,-0.02874,0.200445
327,-0.02873,0.200445
328,-0.02872,0.200445
329,-0.02871,0.200445
330,-0.0287,0.200445
331,-0.02869,0.200445
332,-0.02868,0.200445
333,-0.02867,0.200445
334,-0.02866,0.200445
335,-0.02865,0.200445
336,-0.02864,0.200445
337,-0.02863,0.200445
338,-0.02862,0.200445
339,-0.02861,0.200445
340,-0.0286,0.200445
341,-0.02859,0.200445
342,-0.02858,0.200445
343,-0.02857,0.200445
344,-0.02856,0.200445
345,-0.02855,0.200445
346,-0.02854,0.200445
347,-0.02853,0.200445
348,-0.02852,0.200445
349,-0.02851,0.200445
350,-0.0285,0.200445
351,-0.02849,0.200445
352,-0.02848,0.200445
353,-0.02847,0.200445
354,-0.02846,0.200445
355,-0.02845,0.200445
356,-0.02844,0.200445
357,-0.02843,0.200445
358,-0.02842,0.200445
359,-0.02841,0.200445
360,-0.0284,0.200445
361,-0.02839,0.200445
362,-0.02838,0.200445
363,-0.02837,0.200445
364,-0.02836,0.200445
365,-0.02835,0.200445
366,-0.02834,0.200445
367,-0.02833,0.200445
368,-0.02832,0.200445
369,-0.02831,0.200445
370,-0.0283,0.200445
371,-0.02829,0.200445
372,-0.02828,0.200445
373,-0.02827,0.200445
374,-0.02826,0.200445
375,-0.02825,0.200445
376,-0.02824,0.200445
377,-0.02823,0.200445
378,-0.02822,0.200445
379,-0.02821,0.200445
380,-0.0282,0.200445
381,-0.02819,0.200445
382,-0.02818,0.200445
383,-0.02817,0.200445
384,-0.02816,0.200445
385,-0.02815,0.200445
386,-0.02814,0.200445
387,-0.02813,0.200445
388,-0.02812,0.200445
389,-0.02811,0.200445
390,-0.0281,0.200445
391,-0.02809,0.200445
392,-0.02808,0.200445
393,-0.02807,0.200445
394,-0.02806,0.200445
395,-0.02805,0.200445
396,-0.02804,0.200445
397,-0.02803,0.200445
398,-0.02802,0.200445
399,-0.02801,0.200445
400,-0.028,0.200445
401,-0.02799,0.200445
402,-0.02798,0.200445
403,-0.02797,0.200445
404,-0.02796,0.200445
405,-0.02795,0.200445
406,-0.02794,0.200445
407,-0.02793,0.200445
408,-0.02792,0.200445
409,-0.02791,0.200445
410,-0.0279,0.200445
411,-0.02789,0.200445
412,-0.02788,0.200445
413,-0.02787,0.200445
414,-0.02786,0.200445
415,-0.02785,0.200445
416,-0.02784,0.200445
417,-0.02783,0.200445
418,-0.02782,0.200445
419,-0.02781,0.200445
420,-0.0278,0.200445
421,-0.02779,0.200445
422,-0.02778,0.200445
423,-0.02777,0.200445
424,-0.02776,0.200445
425,-0.02775,0.200445
426,-0.02774,0.200445
427,-0.02773,0.200445
428,-0.02772,0.200445
429,-0.02771,0.200445
430,-0.0277,0.200445
431,-0.02769,0.200445
432,-0.02768,0.200445
433,-0.02767,0.200445
434,-0.02766,0.200445
435,-0.02765,0.200445
436,-0.02764,0.200445
437,-0.02763,0.200445
438,-0.02762,0.200445
439,-0.02761,0.200445
440,-0.0276,0.200445
441,-0.02759,0.200445
442,-0.02758,0.200445
443,-0.02757,0.200445
444,-0.02756,0.200445
445,-0.02755,0.200445
446,-0.02754,0.200445
447,-0.02753,0.200445
448,-0.02752,0.200445
449,-0.02751,0.200445
450,-0.0275,0.200445
451,-0.02749,0.200445
452,-0.02748,0.200445
453,-0.02747,0.200445
454,-0.02746,0.200445
455,-0.02745,0.200445
456,-0.02744,0.200445
457,-0.02743,0.200445
458,-0.02742,0.200445
459,-0.02741,0.200445
460,-0.0274,0.200445
461,-0.02739,0.200445
462,-0.02738,0.200445
463,-0.02737,0.200445
464,-0.02736,0.200445
465,-0.02735,0.200445
466,-0.02734,0.200445
467,-0.02733,0.200445
468,-0.02732,0.200445
469,-0.02731,0.200445
470,-0.0273,0.200445
471,-0.02729,0.200445
472,-0.02728,0.200445
473,-0.02727,0.200445
474,-0.02726,0.200445
475,-0.02725,0.200445
476,-0.02724,0.200445
477,-0.02723,0.200445
478,-0.02722,0.200445
479,-0.02721,0.200445
480,-0.0272,0.200445
481,-0.02719,0.200445
482,-0.02718,0.200445
483,-0.02717,0.200445
484,-0.02716,0.200445
485,-0.02715,0.200445
486,-0.02714,0.200445
487,-0.02713,0.200445
488,-0.02712,0.200445
489,-0.02711,0.200445
490,-0.0271,0.200445
491,-0.02709,0.200445
492,-0.02708,0.200445
493,-0.02707,0.200445
494,-0.02706,0.200445
495,-0.02705,0.200445
496,-0.02704,0.200445
497,-0.02703,0.200445
498,-0.02702,0.200445
499,-0.02701,0.200445
500,-0.027,0.200445
501,-0.02699,0.200445
502,-0.02698,0.200445
503,-0.02697,0.200445
504,-0.02696,0.200445
505,-0.02695,0.200445
506,-0.02694,0.200445
507,-0.02693,0.200445
508,-0.02692,0.200445
509,-0.02691,0.200445
510,-0.0269,0.200445
511,-0.02689,0.200445
512,-0.02688,0.200445
513,-0.02687,0.200445
514,-0.02686,0.200445
515,-0.02685,0.200445
516,-0.02684,0.200445
517,-0.02683,0.200445
518,-0.02682,0.200445
519,-0.02681,0.200445
520,-0.0268,0.200445
521,-0.02679,0.200445
522,-0.02678,0.200445
523,-0.02677,0.200445
524,-0.02676,0.200445
525,-0.02675,0.200445
526,-0.02674,0.200445
527,-0.02673,0.200445
528,-0.02672,0.200445
529,-0.02671,0.200445
530,-0.0267,0.200445
531,-0.02669,0.200445
532,-0.02668,0.200445
533,-0.02667,0.200445
534,-0.02666,0.200445
535,-0.02665,0.200445
536,-0.02664,0.200445
537,-0.02663,0.200445
538,-0.02662,0.200445
539,-0.02661,0.200445
540,-0.0266,0.200445
541,-0.02659,0.200445
542,-0.02658,0.200445
543,-0.02657,0.200445
544,-0.02656,0.200445
545,-0.02655,0.200445
546,-0.02654,0.200445
547,-0.02653,0.200445
548,-0.02652,0.200445
549,-0.02651,0.200445
550,-0.0265,0.200445
551,-0.02649,0.200445
552,-0.02648,0.200445
553,-0.02647,0.200445
554,-0.02646,0.200445
555,-0.02645,0.200445
556,-0.02644,0.200445
557,-0.02643,0.200445
558,-0.02642,0.200445
559,-0.02641,0.200445
560,-0.0264,0.200445
561,-0.02639,0.200445
562,-0.02638,0.200445
563,-0.02637,0.200445
564,-0.02636,0.200445
565,-0.02635,0.200445
566,-0.02634,0.200445
567,-0.02633,0.200445
568,-0.02632,0.200445
569,-0.02631,0.200445
570,-0.0263,0.200445
571,-0.02629,0.200445
572,-0.02628,0.200445
573,-0.02627,0.200445
574,-0.02626,0.200445
575,-0.02625,0.200445
576,-0.02624,0.200445
577,-0.02623,0.200445
578,-0.02622,0.200445
579,-0.02621,0.200445
580,-0.0262,0.200445
581,-0.02619,0.200445
582,-0.02618,0.200445
583,-0.02617,0.200445
