;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
325,-0.02875,0.517815,0.818482
326,-0.02874,0.451,0.818482
327,-0.02873,0.400889,0.818482
328,-0.02872,0.350778,0.818482
329,-0.02871,0.300667,0.818482
330,-0.0287,0.501112,0.818482
331,-0.02869,0.434297,0.818482
332,-0.02868,0.400889,0.818482
333,-0.02867,0.350778,0.818482
334,-0.02866,0.300667,0.818482
335,-0.02865,0.451,0.818482
336,-0.02864,0.434297,0.818482
337,-0.02863,0.384186,0.818482
338,-0.02862,0.350778,0.818482
339,-0.02861,0.300667,0.818482
340,-0.0286,0.451,0.818482
341,-0.02859,0.400889,0.818482
342,-0.02858,0.367482,0.818482
343,-0.02857,0.317371,0.818482
344,-0.02856,0.300667,0.818482
345,-0.02855,0.367482,0.818482
346,-0.02854,0.283963,0.818482
347,-0.02853,0.300667,0.818482
348,-0.02852,0.317371,0.818482
349,-0.02851,0.26726,0.818482
350,-0.0285,0.434297,0.818482
351,-0.02849,0.350778,0.818482
352,-0.02848,0.334074,0.818482
353,-0.02847,0.283963,0.818482
354,-0.02846,0.250556,0.818482
355,-0.02845,0.183741,0.801779
356,-0.02844,0.417593,0.801779
357,-0.02843,0.400889,0.818482
358,-0.02842,0.367482,0.818482
359,-0.02841,0.334074,0.818482
360,-0.0284,0.283963,0.818482
361,-0.02839,0.26726,0.818482
362,-0.02838,0.434297,0.818482
363,-0.02837,0.367482,0.818482
364,-0.02836,0.317371,0.818482
365,-0.02835,0.283963,0.818482
366,-0.02834,0.26726,0.818482
367,-0.02833,0.217148,0.818482
368,-0.02832,0.317371,0.818482
369,-0.02831,0.350778,0.818482
370,-0.0283,0.317371,0.818482
371,-0.02829,0.26726,0.818482
372,-0.02828,0.334074,0.818482
373,-0.02827,0.300667,0.818482
374,-0.02826,0.250556,0.818482
375,-0.02825,0.334074,0.801779
376,-0.02824,0.350778,0.818482
377,-0.02823,0.300667,0.818482
378,-0.02822,0.501112,0.818482
379,-0.02821,0.417593,0.818482
380,-0.0282,0.367482,0.818482
381,-0.02819,0.334074,0.818482
382,-0.02818,0.300667,0.818482
383,-0.02817,0.26726,0.818482
384,-0.02816,0.283963,0.818482
385,-0.02815,0.417593,0.818482
386,-0.02814,0.367482,0.818482
387,-0.02813,0.367482,0.818482
388,-0.02812,0.417593,0.818482
389,-0.02811,0.334074,0.818482
390,-0.0281,0.384186,0.818482
391,-0.02809,0.400889,0.818482
392,-0.02808,0.367482,0.818482
393,-0.02807,0.300667,0.818482
394,-0.02806,0.26726,0.818482
395,-0.02805,0.317371,0.818482
396,-0.02804,0.334074,0.818482
397,-0.02803,0.300667,0.818482
398,-0.02802,0.26726,0.818482
399,-0.02801,0.217148,0.818482
400,-0.028,0.501112,0.818482
401,-0.02799,0.417593,0.818482
402,-0.02798,0.367482,0.818482
403,-0.02797,0.334074,0.818482
404,-0.02796,0.283963,0.818482
405,-0.02795,0.467704,0.818482
406,-0.02794,0.400889,0.818482
407,-0.02793,0.350778,0.818482
408,-0.02792,0.317371,0.818482
409,-0.02791,0.334074,0.818482
410,-0.0279,0.434297,0.818482
411,-0.02789,0.384186,0.818482
412,-0.02788,0.334074,0.818482
413,-0.02787,0.300667,0.818482
414,-0.02786,0.300667,0.818482
415,-0.02785,0.334074,0.818482
416,-0.02784,0.283963,0.818482
417,-0.02783,0.26726,0.818482
418,-0.02782,0.334074,0.818482
419,-0.02781,0.283963,0.818482
420,-0.0278,0.250556,0.818482
421,-0.02779,0.300667,0.818482
422,-0.02778,0.350778,0.818482
423,-0.02777,0.300667,0.818482
424,-0.02776,0.334074,0.818482
425,-0.02775,0.451,0.818482
426,-0.02774,0.400889,0.818482
427,-0.02773,0.350778,0.818482
428,-0.02772,0.300667,0.818482
429,-0.02771,0.26726,0.818482
430,-0.0277,0.217148,0.818482
431,-0.02769,0.334074,0.818482
432,-0.02768,0.350778,0.818482
433,-0.02767,0.317371,0.818482
434,-0.02766,0.26726,0.818482
435,-0.02765,0.250556,0.818482
436,-0.02764,0.183741,0.818482
437,-0.02763,0.300667,0.818482
438,-0.02762,0.250556,0.818482
439,-0.02761,0.200445,0.818482
440,-0.0276,0.417593,0.818482
441,-0.02759,0.334074,0.818482
442,-0.02758,0.317371,0.818482
443,-0.02757,0.283963,0.818482
444,-0.02756,0.300667,0.818482
445,-0.02755,0.300667,0.818482
446,-0.02754,0.250556,0.818482
447,-0.02753,0.384186,0.818482
448,-0.02752,0.350778,0.818482
449,-0.02751,0.317371,0.818482
450,-0.0275,0.26726,0.818482
451,-0.02749,0.250556,0.818482
452,-0.02748,0.367482,0.818482
453,-0.02747,0.367482,0.818482
454,-0.02746,0.334074,0.818482
455,-0.02745,0.300667,0.818482
456,-0.02744,0.250556,0.818482
457,-0.02743,0.417593,0.818482
458,-0.02742,0.367482,0.818482
459,-0.02741,0.334074,0.818482
460,-0.0274,0.300667,0.818482
461,-0.02739,0.26726,0.818482
462,-0.02738,0.217148,0.818482
463,-0.02737,0.167037,0.818482
464,-0.02736,0.400889,0.818482
465,-0.02735,0.350778,0.818482
466,-0.02734,0.317371,0.818482
467,-0.02733,0.283963,0.818482
468,-0.02732,0.250556,0.818482
469,-0.02731,0.283963,0.818482
470,-0.0273,0.334074,0.818482
471,-0.02729,0.283963,0.818482
472,-0.02728,0.250556,0.818482
473,-0.02727,0.300667,0.818482
474,-0.02726,0.250556,0.818482
475,-0.02725,0.183741,0.818482
476,-0.02724,0.367482,0.818482
477,-0.02723,0.350778,0.818482
478,-0.02722,0.300667,0.818482
479,-0.02721,0.26726,0.818482
480,-0.0272,0.26726,0.818482
481,-0.02719,0.350778,0.818482
482,-0.02718,0.300667,0.818482
483,-0.02717,0.283963,0.818482
484,-0.02716,0.250556,0.818482
485,-0.02715,0.26726,0.818482
486,-0.02714,0.283963,0.818482
487,-0.02713,0.200445,0.818482
488,-0.02712,0.283963,0.818482
489,-0.02711,0.384186,0.818482
490,-0.0271,0.317371,0.818482
491,-0.02709,0.283963,0.818482
492,-0.02708,0.217148,0.818482
493,-0.02707,0.350778,0.818482
494,-0.02706,0.317371,0.818482
495,-0.02705,0.283963,0.818482
496,-0.02704,0.250556,0.818482
497,-0.02703,0.300667,0.818482
498,-0.02702,0.26726,0.818482
499,-0.02701,0.217148,0.818482
500,-0.027,0.317371,0.818482
501,-0.02699,0.283963,0.818482
502,-0.02698,0.26726,0.818482
503,-0.02697,0.250556,0.818482
504,-0.02696,0.250556,0.818482
505,-0.02695,0.350778,0.818482
506,-0.02694,0.300667,0.818482
507,-0.02693,0.300667,0.818482
508,-0.02692,0.384186,0.818482
509,-0.02691,0.334074,0.818482
510,-0.0269,0.283963,0.818482
511,-0.02689,0.250556,0.818482
512,-0.02688,0.334074,0.818482
513,-0.02687,0.350778,0.818482
514,-0.02686,0.317371,0.818482
515,-0.02685,0.283963,0.818482
516,-0.02684,0.217148,0.818482
517,-0.02683,0.317371,0.818482
518,-0.02682,0.334074,0.818482
519,-0.02681,0.283963,0.818482
520,-0.0268,0.250556,0.818482
521,-0.02679,0.217148,0.818482
522,-0.02678,0.300667,0.818482
523,-0.02677,0.26726,0.818482
524,-0.02676,0.217148,0.818482
525,-0.02675,0.334074,0.818482
526,-0.02674,0.283963,0.818482
527,-0.02673,0.250556,0.818482
528,-0.02672,0.250556,0.818482
529,-0.02671,0.367482,0.818482
530,-0.0267,0.300667,0.818482
531,-0.02669,0.26726,0.818482
532,-0.02668,0.350778,0.818482
533,-0.02667,0.350778,0.818482
534,-0.02666,0.317371,0.818482
535,-0.02665,0.283963,0.818482
536,-0.02664,0.250556,0.818482
537,-0.02663,0.217148,0.818482
538,-0.02662,0.334074,0.818482
539,-0.02661,0.283963,0.818482
540,-0.0266,0.250556,0.818482
541,-0.02659,0.283963,0.818482
542,-0.02658,0.317371,0.818482
543,-0.02657,0.283963,0.818482
544,-0.02656,0.200445,0.818482
545,-0.02655,0.400889,0.818482
546,-0.02654,0.317371,0.818482
547,-0.02653,0.300667,0.818482
548,-0.02652,0.250556,0.818482
549,-0.02651,0.350778,0.818482
550,-0.0265,0.300667,0.818482
551,-0.02649,0.26726,0.818482
552,-0.02648,0.334074,0.818482
553,-0.02647,0.350778,0.818482
554,-0.02646,0.317371,0.818482
555,-0.02645,0.283963,0.818482
556,-0.02644,0.250556,0.818482
557,-0.02643,0.183741,0.818482
558,-0.02642,0.384186,0.818482
559,-0.02641,0.317371,0.818482
560,-0.0264,0.283963,0.818482
561,-0.02639,0.250556,0.818482
562,-0.02638,0.317371,0.818482
563,-0.02637,0.400889,0.818482
564,-0.02636,0.350778,0.818482
565,-0.02635,0.300667,0.818482
566,-0.02634,0.26726,0.818482
567,-0.02633,0.367482,0.818482
568,-0.02632,0.334074,0.818482
569,-0.02631,0.300667,0.818482
570,-0.0263,0.26726,0.818482
571,-0.02629,0.200445,0.818482
572,-0.02628,0.300667,0.818482
573,-0.02627,0.350778,0.818482
574,-0.02626,0.283963,0.818482
575,-0.02625,0.26726,0.818482
576,-0.02624,0.250556,0.818482
577,-0.02623,0.434297,0.818482
578,-0.02622,0.367482,0.818482
579,-0.02621,0.334074,0.818482
580,-0.0262,0.283963,0.818482
581,-0.02619,0.26726,0.818482
582,-0.02618,0.334074,0.818482
583,-0.02617,0.300667,0.818482
584,-0.02616,0.26726,0.818482
585,-0.02615,0.350778,0.818482
586,-0.02614,0.300667,0.818482
587,-0.02613,0.26726,0.818482
588,-0.02612,0.217148,0.818482
589,-0.02611,0.417593,0.818482
590,-0.0261,0.334074,0.818482
591,-0.02609,0.317371,0.818482
592,-0.02608,0.26726,0.818482
593,-0.02607,0.334074,0.818482
594,-0.02606,0.434297,0.818482
595,-0.02605,0.367482,0.818482
596,-0.02604,0.334074,0.818482
597,-0.02603,0.300667,0.818482
598,-0.02602,0.26726,0.818482
599,-0.02601,0.217148,0.818482
600,-0.026,0.334074,0.818482
601,-0.02599,0.283963,0.818482
602,-0.02598,0.217148,0.818482
603,-0.02597,0.283963,0.818482
604,-0.02596,0.334074,0.818482
605,-0.02595,0.283963,0.818482
606,-0.02594,0.250556,0.818482
607,-0.02593,0.317371,0.818482
608,-0.02592,0.283963,0.818482
609,-0.02591,0.283963,0.818482
610,-0.0259,0.400889,0.818482
611,-0.02589,0.317371,0.818482
612,-0.02588,0.283963,0.818482
613,-0.02587,0.250556,0.818482
614,-0.02586,0.250556,0.818482
615,-0.02585,0.400889,0.818482
616,-0.02584,0.317371,0.818482
617,-0.02583,0.283963,0.818482
618,-0.02582,0.250556,0.818482
619,-0.02581,0.217148,0.818482
620,-0.0258,0.300667,0.818482
621,-0.02579,0.217148,0.818482
622,-0.02578,0.200445,0.818482
623,-0.02577,0.367482,0.818482
624,-0.02576,0.367482,0.818482
625,-0.02575,0.334074,0.818482
626,-0.02574,0.300667,0.818482
627,-0.02573,0.283963,0.818482
628,-0.02572,0.334074,0.818482
629,-0.02571,0.283963,0.818482
630,-0.0257,0.26726,0.818482
631,-0.02569,0.217148,0.818482
632,-0.02568,0.367482,0.818482
633,-0.02567,0.300667,0.818482
